yr,ticker,g,sec,mb,cr,r40,mc,mom,ret,qqq
2020,HTH,NOC,Fina,0.436,0.381,0.703,0.635,27.3,27.4,38.6
2020,HTLD,CIC,Indu,0.633,0.566,0.580,0.488,1.0,-6.6,26.1
2020,HUBG,CIC,Indu,0.254,0.480,0.150,0.518,21.8,0.0,29.5
2020,HUN,CIC,Basi,0.401,0.528,0.076,0.991,-6.3,31.2,39.5
2020,HURN,CIC,Indu,0.307,0.084,0.517,0.419,17.8,-4.9,31.6
2020,HUYA,NOC,Comm,0.216,0.778,0.882,0.839,-41.2,70.6,79.9
2020,HWC,NOC,Fina,0.462,0.294,0.817,0.896,11.0,-8.4,27.9
2020,HWKN,CIC,Basi,0.416,0.280,0.217,0.076,0.9,17.4,33.5
2020,IBCP,NOC,Fina,0.547,0.586,0.719,0.101,1.2,-16.4,24.8
2020,IBOC,NOC,Fina,0.439,0.177,0.758,0.642,-13.1,29.8,47.5
2020,ICFI,CIC,Indu,0.251,0.153,0.393,0.443,7.7,10.1,40.2
2020,ICUI,NOC,Heal,0.576,0.673,0.205,0.940,-18.5,9.6,40.1
2020,IDCC,NOC,Tech,0.861,0.827,0.885,0.573,-9.4,6.9,31.7
2020,IESC,CIC,Indu,0.058,0.291,0.491,0.107,46.3,99.1,61.9
2020,IIIN,CIC,Indu,0.781,0.523,0.164,0.080,11.6,7.5,33.7
2020,ILPT,NOC,Real,0.147,0.709,0.979,0.446,10.6,-3.5,32.8
2020,IMAX,NOC,Comm,0.719,0.535,0.705,0.307,-17.9,26.7,29.6
2020,INDB,NOC,Fina,0.430,0.615,0.907,0.680,-16.8,13.0,41.2
2020,INMD,NOC,Heal,0.437,0.711,0.957,0.495,199.6,69.1,50.1
2020,INN,NOC,Real,0.927,0.384,0.436,0.304,-12.3,-0.3,33.1
2020,INSP,NOC,Heal,0.448,0.424,0.636,0.541,39.5,184.8,94.6
2020,IOSP,CIC,Basi,0.157,0.268,0.358,0.700,37.4,-3.4,29.2
2020,IRT,NOC,Real,0.148,0.245,0.864,0.430,53.7,-9.6,26.9
2020,IRTC,NOC,Heal,0.294,0.194,0.301,0.619,-4.6,90.3,69.6
2020,ITIC,NOC,Fina,0.763,0.745,0.943,0.005,-3.6,-0.5,30.9
2020,ITRI,NOC,Tech,0.263,0.350,0.385,0.804,27.5,23.9,38.6
2020,IVT,NOC,Real,0.277,0.119,0.843,0.263,-19.4,-4.0,29.5
2020,JBTM,CIC,Indu,0.399,0.355,0.537,0.665,-20.5,79.9,70.9
2020,JOE,NOC,Real,0.953,0.963,0.994,0.356,27.4,159.5,84.8
2020,JOYY,NOC,Comm,0.573,0.627,0.870,0.849,-40.7,153.6,115.9
2020,KAI,CIC,Indu,0.234,0.564,0.566,0.398,28.5,30.9,39.5
2020,KBH,CIC,Cons,0.167,0.330,0.607,0.846,68.6,-9.0,27.6
2020,KEN,NOC,Util,0.804,0.182,0.355,0.349,15.8,61.3,48.8
2020,KEX,CIC,Indu,0.271,0.809,0.154,0.977,3.7,-34.3,19.9
2020,KFRC,CIC,Indu,0.028,0.157,0.220,0.223,-0.6,28.1,39.9
2020,KFY,CIC,Indu,0.072,0.203,0.439,0.497,-32.1,79.3,68.8
2020,KLIC,NOC,Tech,0.199,0.717,0.243,0.514,25.5,36.1,44.0
2020,KNSL,NOC,Fina,0.806,0.590,0.931,0.749,102.9,52.5,45.3
2020,KOS,CIC,Ener,0.962,0.839,0.940,0.480,-36.5,-32.2,22.5
2020,KRG,NOC,Real,0.092,0.173,0.618,0.448,6.3,-3.1,28.6
2020,KRNT,CIC,Indu,0.688,0.170,0.722,0.515,105.2,128.1,70.8
2020,KRNY,NOC,Fina,0.578,0.755,0.446,0.317,-0.8,-23.1,23.3
2020,KRO,CIC,Basi,0.859,0.483,0.382,0.268,-47.6,90.4,71.2
2020,KTOS,CIC,Indu,0.174,0.635,0.489,0.615,12.3,55.6,49.3
2020,KWR,CIC,Basi,0.265,0.829,0.942,0.740,-25.2,88.8,62.7
2020,LAD,CIC,Cons,0.005,0.252,0.424,0.791,56.1,162.0,74.7
2020,LCII,CIC,Cons,0.245,0.555,0.388,0.722,39.4,40.3,42.7
2020,LFUS,NOC,Tech,0.456,0.801,0.157,0.953,5.6,45.5,47.0
2020,LGIH,CIC,Cons,0.153,0.722,0.862,0.596,36.4,44.2,47.9
2020,LILA,NOC,Comm,0.102,0.093,0.523,0.602,-7.8,-37.1,15.4
2020,LIND,CIC,Cons,0.746,0.359,0.286,0.161,-3.1,48.1,41.7
2020,LIVN,NOC,Heal,0.554,0.232,0.028,0.786,-31.0,18.2,38.6
2020,LNN,CIC,Indu,0.631,0.509,0.341,0.335,21.4,31.1,37.8
2020,LNTH,NOC,Heal,0.161,0.145,0.486,0.171,-12.9,17.8,39.5
2020,LOB,NOC,Fina,0.853,0.864,0.945,0.225,27.8,136.5,74.8
2020,LOPE,NOC,Cons,0.898,0.748,0.875,0.930,-10.5,20.9,35.5
2020,LPG,CIC,Ener,0.982,0.954,0.959,0.182,128.0,-6.3,27.4
2020,LPL,NOC,Tech,0.699,0.156,0.086,0.960,-32.7,66.1,55.2
2020,LPX,CIC,Basi,0.896,0.580,0.078,0.887,24.3,31.6,40.8
2020,LRN,NOC,Cons,0.385,0.159,0.408,0.208,-24.3,29.4,43.4
2020,LSCC,NOC,Tech,0.653,0.162,0.526,0.732,142.7,144.0,75.8
2020,LXP,NOC,Real,0.667,0.517,0.659,0.771,25.3,-7.4,27.5
2020,LZB,CIC,Cons,0.187,0.124,0.407,0.450,0.9,25.5,38.0
2020,M,CIC,Cons,0.268,0.090,0.271,0.968,-40.9,4.7,34.8
2020,MAC,NOC,Real,0.690,0.011,0.558,0.867,-41.8,-47.6,16.1
2020,MAIN,NOC,Fina,0.920,0.924,0.910,0.682,-1.2,-4.2,35.0
2020,MATV,CIC,Basi,0.339,0.164,0.289,0.298,-3.3,30.3,38.7
2020,MATX,CIC,Indu,0.382,0.176,0.225,0.468,3.2,108.0,69.1
2020,MBIN,NOC,Fina,0.766,0.702,0.960,0.060,-26.1,100.3,94.1
2020,MBWM,NOC,Fina,0.604,0.151,0.774,0.131,1.7,-17.6,23.4
2020,MC,NOC,Fina,0.847,0.792,0.248,0.622,-13.7,39.0,43.9
2020,MCB,NOC,Fina,0.844,0.713,0.927,0.000,-2.6,38.3,51.6
2020,MCBS,NOC,Fina,0.596,0.358,0.898,0.006,-1.5,37.5,60.1
2020,MCFT,CIC,Cons,0.515,0.768,0.145,0.034,-15.5,46.4,46.2
2020,MCHB,NOC,Fina,0.523,0.904,0.139,0.153,-4.4,42.5,51.4
2020,MCRI,CIC,Cons,0.956,0.009,0.474,0.096,-41.0,132.6,91.3
2020,MCS,NOC,Comm,0.505,0.332,0.587,0.306,-18.9,-39.1,14.7
2020,MCY,NOC,Fina,0.735,0.491,0.570,0.772,8.1,4.2,32.4
2020,MDXG,NOC,Heal,0.450,0.601,0.084,0.067,-68.1,155.6,104.8
2020,MEDP,NOC,Heal,0.364,0.682,0.720,0.882,40.3,69.9,58.1
2020,MEI,NOC,Tech,0.139,0.248,0.665,0.339,1.9,33.1,42.0
2020,MEOH,CIC,Basi,0.966,0.824,0.583,0.748,-35.7,-8.6,29.7
2020,MGNI,NOC,Comm,0.924,0.836,0.505,0.167,112.7,377.5,156.0
2020,MGRC,CIC,Indu,0.286,0.154,0.732,0.532,42.6,5.8,35.2
2020,MGY,CIC,Ener,1.000,0.913,0.229,0.471,-26.0,9.1,31.0
2020,MHO,CIC,Cons,0.084,0.220,0.376,0.379,47.3,14.5,33.4
2020,MLAB,NOC,Heal,0.757,0.217,0.330,0.320,10.2,11.9,32.7
2020,MLI,CIC,Indu,0.297,0.304,0.277,0.531,8.6,4.7,30.8
2020,MLKN,CIC,Cons,0.055,0.008,0.460,0.255,-56.8,174.5,123.3
2020,MLR,CIC,Cons,0.064,0.379,0.531,0.023,-10.6,37.1,43.1
2020,MMI,NOC,Real,0.570,0.333,0.443,0.431,-6.0,3.8,30.8
2020,MMYT,CIC,Cons,0.818,0.740,0.245,0.797,7.2,0.5,27.5
2020,MOD,CIC,Indu,0.057,0.402,0.131,0.046,-46.5,72.2,52.2
2020,MOMO,NOC,Comm,0.587,0.583,0.884,0.988,-41.9,-31.4,29.5
2020,MRCY,CIC,Indu,0.387,0.514,0.690,0.942,54.1,-9.5,28.4
2020,MSBI,NOC,Fina,0.656,0.448,0.765,0.177,19.3,-33.5,19.8
2020,MSGS,NOC,Comm,0.752,0.511,0.213,0.858,5.1,16.9,35.1
2020,MTH,CIC,Cons,0.220,0.200,0.560,0.728,69.7,35.3,44.0
2020,MTRN,CIC,Basi,0.269,0.404,0.228,0.333,-1.1,25.0,37.4
2020,MTX,CIC,Basi,0.052,0.167,0.369,0.558,-5.8,16.4,37.0
2020,MTZ,CIC,Indu,0.336,0.526,0.187,0.905,21.3,70.2,62.2
2020,MUR,CIC,Ener,0.824,0.497,0.344,0.827,-22.4,-34.0,20.0
2020,MUSA,CIC,Cons,0.151,0.343,0.240,0.862,40.3,13.6,36.7
2020,MWA,CIC,Indu,0.369,0.138,0.520,0.552,22.0,0.9,30.9
2020,MXL,NOC,Tech,0.491,0.604,0.060,0.425,0.6,64.8,50.0
2020,MYE,CIC,Cons,0.330,0.237,0.141,0.089,-28.8,76.5,57.6
2020,MYRG,CIC,Indu,0.131,0.595,0.673,0.064,-15.0,134.6,73.8
2020,NAVI,NOC,Fina,0.979,0.596,0.777,0.794,27.7,-18.3,26.1
2020,NBHC,NOC,Fina,0.621,0.599,0.728,0.338,11.8,-0.7,30.4
2020,NBR,CIC,Ener,0.275,0.505,0.498,0.231,-24.1,-23.3,20.8
2020,NEOG,NOC,Heal,0.087,0.073,0.457,0.821,10.5,34.8,57.1
2020,NIC,NOC,Fina,0.119,0.405,0.855,0.190,17.2,12.2,38.4
2020,NMFC,NOC,Fina,0.965,0.846,0.873,0.428,-2.8,-10.7,29.2
2020,NNI,NOC,Fina,0.791,0.823,0.763,0.630,3.2,30.9,47.9
2020,NOG,CIC,Ener,0.980,0.950,0.055,0.035,-60.2,51.6,67.1
2020,NOMD,NOC,Cons,0.208,0.367,0.375,0.879,-8.6,36.5,49.9
2020,NOVT,NOC,Tech,0.060,0.512,0.367,0.826,9.0,43.8,44.7
2020,NPO,CIC,Indu,0.916,0.612,0.018,0.372,-10.6,31.6,43.7
2020,NTCT,NOC,Tech,0.391,0.369,0.523,0.580,6.9,12.4,34.1
2020,NTRA,NOC,Heal,0.749,0.274,0.096,0.726,108.7,224.5,107.8
2020,NVMI,NOC,Tech,0.471,0.546,0.589,0.362,71.2,100.4,60.0
2020,NVT,CIC,Indu,0.080,0.070,0.430,0.969,7.0,-9.9,28.5
2020,NWPX,CIC,Indu,0.807,0.905,0.787,0.011,34.7,6.1,34.0
2020,NX,CIC,Basi,0.341,0.026,0.239,0.125,-2.1,48.0,46.7
2020,NXRT,NOC,Real,0.283,0.502,0.621,0.387,31.7,-14.8,25.8
2020,NXST,NOC,Comm,0.717,0.532,0.888,0.992,12.8,20.1,39.5
2020,OCFC,NOC,Fina,0.349,0.731,0.552,0.376,-2.6,-25.7,23.6
2020,OCSL,NOC,Fina,0.765,0.969,0.557,0.202,8.3,8.2,31.9
2020,OFG,NOC,Fina,0.917,0.544,0.133,0.297,2.2,-3.9,30.6
2020,OIS,CIC,Ener,0.544,0.873,0.090,0.170,-36.6,-38.4,18.1
2020,OLN,CIC,Basi,0.650,0.520,0.087,0.694,-34.0,50.1,43.2
2020,OMAB,CIC,Indu,0.907,0.482,0.891,0.812,46.9,-26.9,22.3
2020,OMCL,NOC,Heal,0.255,0.174,0.610,0.885,34.0,34.9,36.2
2020,ONB,NOC,Fina,0.317,0.188,0.653,0.789,12.3,0.2,28.5
2020,ONTO,NOC,Tech,0.865,0.861,0.905,0.341,35.1,41.0,41.6
2020,OPCH,NOC,Heal,0.821,0.994,1.000,0.697,28.3,37.2,43.8
2020,OPI,NOC,Real,0.035,0.683,0.908,0.486,13.4,-27.8,21.5
2020,OPK,NOC,Heal,0.630,0.408,0.032,0.243,-50.4,303.6,142.0
2020,OPRA,NOC,Comm,0.862,0.931,0.989,0.246,-15.9,62.3,54.5
2020,OPY,NOC,Fina,0.240,0.335,0.795,0.041,2.8,11.3,35.4
2020,OR,CIC,Basi,0.977,0.995,0.002,0.454,1.1,4.6,27.5
2020,OSBC,NOC,Fina,0.422,0.242,0.739,0.049,-4.0,-21.7,25.0
2020,OSIS,NOC,Tech,0.096,0.125,0.384,0.509,27.0,-2.8,29.8
2020,OSPN,NOC,Tech,0.696,0.576,0.494,0.164,-2.4,54.5,54.1
2020,OSW,CIC,Cons,0.209,0.092,0.335,0.281,13.8,-9.6,28.9
2020,OUT,NOC,Real,0.555,0.136,0.638,0.928,31.9,-24.4,25.4
2020,OVV,CIC,Ener,0.931,0.934,0.049,0.943,-55.3,40.0,41.1
2020,OXM,CIC,Cons,0.457,0.032,0.297,0.180,-48.5,99.9,76.9
2020,OZK,NOC,Fina,0.768,0.494,0.768,0.911,11.6,12.4,35.2
2020,P,CIC,Indu,0.407,0.349,0.476,0.901,-26.5,69.8,61.2
2020,PAGP,CIC,Ener,0.708,0.656,0.313,0.783,-27.2,-43.7,17.9
2020,PAHC,NOC,Heal,0.086,0.191,0.307,0.283,-29.5,-11.3,28.5
2020,PATK,CIC,Cons,0.023,0.725,0.356,0.291,39.7,25.8,37.3
2020,PBH,NOC,Heal,0.150,0.179,0.674,0.644,66.5,-9.0,26.8
2020,PCRX,NOC,Heal,0.635,0.211,0.661,0.604,21.5,57.6,43.4
2020,PD,NOC,Tech,0.145,0.372,0.541,0.344,-61.0,174.6,123.3
2020,PDM,NOC,Real,0.076,0.228,0.858,0.784,22.1,-30.7,22.0
2020,PDS,CIC,Ener,0.606,0.664,0.130,0.047,-41.6,-11.4,26.4
2020,PEB,NOC,Real,0.740,0.927,0.904,0.815,-26.1,-8.2,25.0
2020,PENN,CIC,Cons,0.075,0.812,0.479,0.917,35.5,212.5,92.1
2020,PFS,NOC,Fina,0.760,0.320,0.648,0.437,-13.3,-17.9,26.1
2020,PFSI,NOC,Fina,0.991,0.849,0.980,0.761,68.6,75.8,51.8
2020,PGNY,NOC,Heal,0.142,0.150,0.974,0.505,72.1,87.0,63.9
2020,PHR,NOC,Heal,0.344,0.373,0.252,0.211,-12.2,131.0,76.7
2020,PI,NOC,Tech,0.044,0.677,0.246,0.151,46.2,125.6,79.2
2020,PJT,NOC,Fina,0.619,0.775,0.894,0.485,19.0,44.9,41.5
2020,PK,NOC,Real,0.350,0.261,0.726,0.983,-36.4,14.6,38.1
2020,PKE,CIC,Indu,0.670,0.865,0.789,0.018,-18.2,-16.8,24.0
2020,PLUS,NOC,Tech,0.113,0.427,0.664,0.324,3.6,4.3,31.7
2020,PLXS,NOC,Tech,0.047,0.098,0.468,0.670,45.2,3.7,30.3
2020,PNFP,NOC,Fina,0.668,0.826,0.801,0.985,18.9,12.8,32.0
2020,POWI,NOC,Tech,0.032,0.450,0.992,0.766,44.4,73.0,53.6
2020,POWL,CIC,Indu,0.488,0.567,0.593,0.086,43.4,-28.2,21.1
2020,PPLI,NOC,Comm,0.378,0.853,0.041,0.946,33.1,146.5,70.5
2020,PR,CIC,Ener,0.942,0.979,0.599,0.245,-79.0,40.1,43.9
2020,PRDO,NOC,Cons,0.375,0.223,0.650,0.404,31.9,-26.0,19.5
2020,PRIM,CIC,Indu,0.315,0.749,0.170,0.315,-9.1,50.6,52.6
2020,PRMB,NOC,Cons,0.783,0.575,0.124,0.373,-39.8,79.1,70.6
2020,PVH,CIC,Cons,0.168,0.202,0.291,0.664,-70.6,200.2,127.0
2020,QCRH,NOC,Fina,0.673,0.696,0.731,0.102,-7.6,25.1,51.9
2020,QDEL,NOC,Heal,0.598,0.966,0.746,0.847,30.8,172.3,81.3
2020,QFIN,NOC,Fina,0.820,0.957,0.951,0.433,-41.6,199.3,93.3
2020,QNST,NOC,Comm,0.402,0.589,0.437,0.173,-32.1,74.7,53.0
2020,RBA,CIC,Indu,0.745,0.875,0.450,0.959,7.9,41.9,54.5
2020,RBC,CIC,Indu,0.038,0.076,0.584,0.613,3.3,48.5,43.4
2020,RDNT,NOC,Heal,0.590,0.257,0.589,0.203,-4.4,24.7,53.1
2020,REAL,CIC,Cons,0.333,0.621,0.893,0.391,-48.2,88.5,65.9
2020,RES,CIC,Ener,0.731,0.786,0.031,0.300,-54.2,-21.0,25.7
2020,RGNX,NOC,Heal,0.914,1.000,0.000,0.502,-10.8,-13.9,26.8
2020,RGR,CIC,Indu,0.569,0.469,0.179,0.269,-12.8,33.3,39.2
2020,RHP,NOC,Real,0.521,0.413,0.771,0.925,-5.8,-4.3,29.8
2020,RIG,CIC,Ener,0.372,0.419,0.180,0.725,-49.5,-20.9,23.0
2020,RLJ,NOC,Real,0.468,0.859,0.413,0.691,-21.1,8.2,36.3
2020,RMBS,NOC,Tech,0.882,0.690,0.054,0.477,65.2,30.4,40.0
2020,RNST,NOC,Fina,0.453,0.411,0.613,0.483,-25.7,34.5,50.2
2020,ROAD,CIC,Indu,0.394,0.465,0.485,0.226,37.4,94.1,59.4
2020,ROG,NOC,Tech,0.089,0.324,0.165,0.593,-18.9,57.6,46.8
2020,RPD,NOC,Tech,0.159,0.239,0.521,0.800,56.1,42.4,43.4
2020,RRC,CIC,Ener,0.893,0.858,0.047,0.176,-75.0,274.6,135.7
2020,RRX,CIC,Indu,0.070,0.440,0.161,0.818,1.4,64.4,55.7
2020,RUN,NOC,Tech,0.798,0.671,0.092,0.696,30.7,208.6,112.8
2020,RUSHA,CIC,Cons,0.078,0.466,0.128,0.347,15.6,42.4,42.4
2020,RVLV,CIC,Cons,0.425,0.313,0.440,0.416,-43.2,92.1,63.4
2020,RYN,NOC,Real,0.813,0.667,0.554,0.907,1.0,4.1,31.6
2020,SAH,CIC,Cons,0.000,0.116,0.358,0.381,81.6,52.4,44.8
2020,SANM,NOC,Tech,0.015,0.534,0.112,0.661,19.9,-0.9,32.1
2020,SBCF,NOC,Fina,0.552,0.486,0.700,0.457,4.8,6.8,31.7
2020,SBGI,NOC,Comm,0.838,0.771,0.956,0.624,-32.9,55.3,50.7
2020,SBLK,CIC,Indu,0.922,0.894,0.743,0.229,7.1,67.1,49.1
2020,SBRA,NOC,Real,0.884,0.968,0.911,0.957,17.3,-20.0,26.5
2020,SBSI,NOC,Fina,0.427,0.732,0.312,0.359,8.0,-6.0,31.3
2020,SFM,NOC,Cons,0.073,0.021,0.378,0.550,-31.1,33.9,36.9
2020,SFNC,NOC,Fina,0.595,0.766,0.917,0.745,-1.8,2.9,32.5
2020,SGRY,NOC,Heal,0.381,0.758,0.508,0.142,-6.8,234.4,107.5
2020,SHAK,CIC,Cons,0.232,0.087,0.550,0.693,40.8,70.4,54.0
2020,SHEN,NOC,Comm,0.242,0.063,0.206,0.667,7.1,-4.5,31.7
2020,SHO,NOC,Real,0.624,0.005,0.572,0.777,-4.7,-16.4,24.6
2020,SHOO,CIC,Cons,0.177,0.067,0.361,0.705,-3.6,16.1,42.5
2020,SID,CIC,Basi,0.693,0.422,0.258,0.537,-55.3,369.6,154.9
2020,SIG,CIC,Cons,0.734,0.095,0.362,0.122,-65.8,523.4,251.8
2020,SIMO,NOC,Tech,0.306,0.642,0.784,0.500,31.4,7.6,32.0
2020,SITM,NOC,Tech,0.908,0.911,0.615,0.020,110.2,387.7,148.0
2020,SKT,NOC,Real,0.170,0.046,0.849,0.410,-33.3,-4.9,33.3
2020,SKY,CIC,Cons,0.498,0.573,0.260,0.590,114.8,-7.1,27.5
2020,SLAB,NOC,Tech,0.083,0.378,0.317,0.971,33.7,35.0,43.6
2020,SLM,NOC,Fina,0.794,0.549,0.745,0.894,-4.2,43.7,45.8
2020,SLRC,NOC,Fina,0.989,0.872,0.006,0.257,-0.8,-10.0,24.3
2020,SM,CIC,Ener,0.998,0.720,0.171,0.109,-52.9,200.4,88.3
2020,SMCI,NOC,Tech,0.291,0.723,0.183,0.439,105.1,11.3,31.8
2020,SMP,CIC,Cons,0.138,0.219,0.304,0.364,8.1,-18.9,21.5
2020,SMPL,NOC,Cons,0.526,0.341,0.780,0.654,24.7,22.6,36.5
2020,SMTC,NOC,Tech,0.612,0.521,0.156,0.639,-39.1,113.9,83.7
2020,SNX,NOC,Tech,0.310,0.287,0.540,0.832,48.4,34.7,42.2
2020,SONO,NOC,Tech,0.506,0.434,0.598,0.491,14.0,128.6,72.2
2020,SPB,NOC,Cons,0.414,0.760,0.159,0.760,27.9,33.5,43.5
2020,SPH,NOC,Util,0.928,0.794,0.294,0.414,0.2,-30.3,20.5
2020,SPT,NOC,Tech,0.503,0.128,0.020,0.050,6.6,296.6,130.3
2020,SR,NOC,Util,0.841,0.417,0.396,0.951,11.1,-28.1,21.6
2020,SRCE,NOC,Fina,0.352,0.474,0.670,0.384,11.0,-14.0,26.4
2020,SSB,NOC,Fina,0.541,0.641,0.677,0.723,19.8,-2.6,32.8
2020,SSD,CIC,Basi,0.428,0.161,0.529,0.881,37.1,19.9,39.4
2020,SSRM,CIC,Basi,0.858,0.820,0.950,0.656,32.2,-12.3,26.3
2020,SSYS,NOC,Tech,0.003,0.112,0.125,0.280,-24.0,97.8,61.5
2020,STAA,NOC,Heal,0.179,0.462,0.668,0.407,-22.1,286.3,126.2
2020,STAG,NOC,Real,0.205,0.040,0.810,0.963,18.9,-4.2,28.5
2020,STNG,CIC,Indu,0.945,0.454,0.881,0.402,20.3,-32.0,19.7
2020,STRA,NOC,Cons,0.589,0.922,0.564,0.823,1.9,-38.6,21.0
2020,STRL,CIC,Indu,0.121,0.647,0.755,0.043,-8.5,75.5,58.1
2020,SUN,CIC,Ener,0.196,0.902,0.321,0.690,1.4,4.9,30.8
2020,SWBI,CIC,Indu,0.482,0.433,0.352,0.069,-8.2,103.4,64.2
2020,SXC,CIC,Basi,0.303,0.086,0.390,0.084,-44.6,-1.3,31.6
2020,SXI,CIC,Indu,0.405,0.365,0.343,0.275,-5.8,13.8,36.3
2020,SYNA,NOC,Tech,0.645,0.306,0.231,0.677,71.6,50.0,44.2
2020,TAC,NOC,Util,0.849,0.297,0.324,0.633,26.2,12.2,35.3
2020,TAL,NOC,Cons,0.472,0.550,0.859,0.872,74.3,30.4,40.5
2020,TBBK,NOC,Fina,0.648,0.898,0.606,0.061,-14.7,120.9,87.9
2020,TDAY,NOC,Comm,0.206,0.685,0.809,0.057,-63.4,16.9,42.7
2020,TEN,CIC,Ener,0.127,0.888,0.188,0.185,-19.4,-21.9,32.9
2020,TENB,NOC,Tech,0.183,0.199,0.237,0.746,-2.0,77.3,52.2
2020,TEO,NOC,Comm,0.135,0.998,0.037,0.850,-47.4,-30.8,30.0
2020,TEX,CIC,Indu,0.130,0.648,0.067,0.549,-25.3,46.0,43.3
2020,TFII,CIC,Indu,0.647,0.336,0.642,0.755,6.7,116.8,65.0
2020,THC,NOC,Heal,0.017,0.106,0.419,0.864,35.0,60.0,53.8
2020,THO,CIC,Cons,0.502,0.780,0.878,0.758,-17.0,153.7,90.0
2020,THRM,CIC,Cons,0.219,0.269,0.234,0.474,17.2,44.6,35.5
2020,TKC,NOC,Comm,0.413,0.587,0.346,1.000,-18.3,2.3,30.1
2020,TKR,CIC,Indu,0.136,0.329,0.339,0.948,35.6,40.9,42.4
2020,TMDX,NOC,Heal,0.957,0.791,0.014,0.009,-33.1,142.1,80.2
2020,TNET,CIC,Indu,0.260,0.014,0.483,0.870,2.6,66.1,50.6
2020,TOWN,NOC,Fina,0.460,0.289,0.691,0.581,10.5,-15.4,25.1
2020,TPB,NOC,Cons,0.164,0.498,0.044,0.098,-43.3,123.7,78.5
2020,TRIP,CIC,Cons,0.024,0.127,0.261,0.939,-49.6,25.0,37.3
2020,TRMD,CIC,Ener,0.829,0.326,0.953,0.115,18.5,17.0,44.3
2020,TRMK,NOC,Fina,0.347,0.183,0.624,0.621,9.4,-8.3,29.8
2020,TRN,CIC,Indu,0.398,0.547,0.625,0.720,-15.1,45.9,38.3
2020,TROX,CIC,Basi,0.801,0.890,0.901,0.312,-37.0,150.1,89.6
2020,TRST,NOC,Fina,0.676,0.283,0.827,0.220,7.2,-12.1,27.3
2020,TRTX,NOC,Real,0.061,0.208,0.861,0.459,3.4,-46.7,14.4
2020,TSEM,NOC,Tech,0.477,0.054,0.199,0.657,19.8,52.2,45.7
2020,TSLX,NOC,Fina,0.751,0.789,0.968,0.445,9.3,-4.9,27.9
2020,TTEK,CIC,Indu,0.162,0.226,0.506,0.998,77.7,49.3,48.5
2020,TTMI,NOC,Tech,0.301,0.370,0.320,0.583,24.7,-8.7,27.7
2020,TWO,NOC,Real,0.872,0.991,0.998,0.965,5.9,-58.5,13.1
2020,TX,CIC,Basi,0.812,0.729,0.151,0.916,-34.7,53.9,41.9
2020,UBSI,NOC,Fina,0.641,0.543,0.740,0.855,-2.4,-5.8,28.8
2020,UCB,NOC,Fina,0.411,0.420,0.737,0.572,-10.5,37.4,47.0
2020,UCTT,NOC,Tech,0.327,0.699,0.410,0.303,108.0,95.7,57.5
2020,UFPI,CIC,Basi,0.222,0.394,0.287,0.798,53.3,20.5,31.7
2020,UFPT,NOC,Heal,0.237,0.554,0.402,0.044,57.0,2.4,30.1
2020,ULH,CIC,Indu,0.124,0.390,0.251,0.087,-24.7,24.4,36.7
2020,UMBF,NOC,Fina,0.832,0.271,0.511,0.810,-4.3,11.7,36.3
2020,UNIT,NOC,Real,0.509,0.209,0.740,0.382,-34.4,81.5,79.0
2020,UPBD,NOC,Tech,0.200,0.044,0.379,0.420,39.9,115.4,67.1
2020,URBN,CIC,Cons,0.388,0.193,0.349,0.641,-23.8,47.6,52.1
2020,USAC,CIC,Ener,0.564,0.965,0.639,0.453,1.7,-4.8,28.8
2020,USLM,CIC,Basi,0.995,0.353,0.580,0.104,32.5,35.8,41.7
2020,VAC,CIC,Cons,0.558,0.885,0.555,0.927,-1.2,71.2,55.9
2020,VCYT,NOC,Heal,0.682,0.375,0.116,0.346,19.6,217.2,113.6
2020,VECO,NOC,Tech,0.353,0.878,0.329,0.206,49.0,24.9,37.1
2020,VEON,NOC,Comm,0.188,0.020,0.463,0.713,-36.1,16.0,49.2
2020,VET,CIC,Ener,0.885,0.908,0.844,0.365,-69.7,-4.3,31.2
2020,VIAV,NOC,Tech,0.609,0.609,0.433,0.865,35.3,8.1,31.8
2020,VIRT,NOC,Fina,0.930,0.977,0.222,0.592,-35.5,67.1,50.6
2020,VISN,NOC,Tech,0.803,0.945,0.969,0.679,-46.3,23.9,37.5
2020,VIST,CIC,Ener,0.940,0.772,0.075,0.133,-34.2,-57.8,14.0
2020,VLY,NOC,Fina,0.593,0.659,0.630,0.890,5.9,-3.0,29.4
2020,VMI,CIC,Indu,0.229,0.115,0.284,0.830,10.7,47.1,43.2
2020,VNET,NOC,Tech,0.431,0.277,0.370,0.521,84.3,99.6,62.9
2020,VNOM,CIC,Ener,0.703,0.910,0.936,0.422,-30.2,-25.6,22.3
2020,VRTS,NOC,Fina,0.511,0.708,0.676,0.292,36.5,80.2,57.8
2020,VSAT,NOC,Tech,0.642,0.518,0.333,0.933,1.9,-28.2,21.2
2020,VSH,NOC,Tech,0.572,0.607,0.098,0.781,-4.2,17.3,37.3
2020,VVX,CIC,Indu,0.018,0.251,0.456,0.154,92.7,2.3,36.1
2020,WBS,NOC,Fina,0.289,0.295,0.693,0.856,-34.6,36.5,49.7
2020,WCC,CIC,Indu,0.009,0.135,0.332,0.627,-3.4,76.4,58.7
2020,WD,NOC,Fina,0.529,0.410,0.633,0.651,44.6,15.0,34.6
2020,WFG,CIC,Basi,0.939,0.844,0.824,0.778,-21.9,51.0,40.1
