ticker,yr,fecha,f4,sector,ret,ps,mcap,mom,r40,sdmb,sdcr,mb,cr
ALE,2021,2021-02-17,2022-02-16,desconocido,-8.19,2.9000,3390.4,-20.01,0.1655,0.02389,0.12406,0.3374,0.0519
ALEX,2021,2021-02-25,2022-02-24,desconocido,20.40,4.3900,1340.3,-13.97,-0.2300,0.04584,0.23825,0.2514,-0.3234
ALGT,2021,2021-02-03,2022-02-02,Industrials,-8.89,3.1500,3118.7,18.51,-0.5612,0.08830,0.34736,0.0772,-0.4652
ALKS,2021,2021-02-11,2022-02-16,Healthcare,33.82,3.0700,3189.0,13.43,-0.4314,0.02758,0.18140,0.8467,-0.3216
ALNT,2021,2021-03-10,2022-03-09,Industrials,-26.18,1.8700,685.7,49.37,0.1090,0.00990,0.11641,0.2789,0.0577
ALRS,2021,2021-01-27,2022-01-26,Financial Services,8.29,1.9000,444.7,59.13,0.4226,0.02682,0.12474,0.9447,0.2089
ALSN,2021,2021-02-17,2022-02-16,Consumer Cyclical,-3.03,2.2700,4723.9,-6.78,0.1157,0.03291,0.17046,0.4729,-0.1329
ALTG,2021,2021-03-18,2022-03-31,desconocido,5.55,0.3900,340.7,157.93,0.6535,0.02224,0.14945,0.2297,0.6553
ALTM,2021,2021-02-18,2022-02-17,desconocido,8.87,10.3300,2977.1,71.60,-0.0148,0.08004,0.18066,0.1119,0.0485
ALX,2021,2021-02-16,2022-02-14,Real Estate,-2.87,6.7500,1344.2,-16.91,0.5432,0.04253,0.09110,0.5643,0.0031
AM,2021,2021-02-17,2022-02-16,Energy,9.29,4.5100,4381.0,92.23,0.3813,0.03093,1.22901,0.6339,-0.1377
AMBA,2021,2021-03-02,2022-02-28,Technology,22.87,18.0200,4018.3,95.68,-0.1393,0.01841,0.15254,0.6083,0.0862
AMC,2021,2021-03-10,2022-03-01,Communication Services,85.99,1.8500,2298.4,61.74,-6.8545,0.24004,0.47027,0.7151,-0.8878
AMEH,2021,2021-03-10,2022-02-24,desconocido,125.24,1.3500,927.7,97.93,0.1354,0.06595,0.34783,0.2244,-0.0110
AMN,2021,2021-02-18,2022-02-17,Healthcare,24.39,1.5000,3590.6,4.20,0.1210,0.00403,0.06941,0.3288,0.0756
AMOT,2021,2021-03-10,2022-03-09,desconocido,10.72,1.2400,454.7,49.41,0.1090,0.00990,0.11641,0.2789,0.0577
AMRC,2021,2021-03-01,2022-02-28,Industrials,6.02,2.9000,2993.6,163.48,0.1033,0.02229,0.20214,0.1852,0.0251
AMRN,2021,2021-02-25,2022-03-01,desconocido,-54.10,4.5200,2775.6,-60.29,0.2101,0.00925,0.34999,0.7921,0.1673
AMRS,2021,2021-03-02,2022-03-01,desconocido,-76.09,28.4400,4924.0,650.00,0.9299,0.17579,0.80787,0.6601,0.9672
AMRX,2021,2021-02-26,2022-03-02,Healthcare,-25.42,0.4000,797.0,40.00,0.3232,0.07340,0.28523,0.3276,0.2837
AMSC,2021,2021-02-03,2022-02-02,Industrials,-69.95,8.2400,693.0,295.64,-0.0726,0.06794,0.20842,0.1674,0.3191
AMWD,2021,2021-02-25,2022-02-24,desconocido,-48.71,0.9700,1619.7,-3.52,0.1577,0.01556,0.05222,0.1755,0.0915
AMWL,2021,2021-03-24,2022-02-24,desconocido,-77.45,6.3300,1552.5,-19.64,-0.4781,0.04673,0.30685,0.3742,0.3420
AMYT,2021,2021-03-04,2022-03-09,desconocido,-46.70,2.2100,465.3,75.60,-0.5120,0.13783,,0.2973,-0.2093
ANDE,2021,2021-02-16,2022-02-15,Consumer Defensive,50.55,0.1100,902.9,10.43,0.3677,0.01247,0.98782,0.0591,0.3486
ANGO,2021,2021-01-07,2022-01-06,Healthcare,31.72,2.6300,713.0,20.82,-0.0269,0.14152,0.18058,0.5521,0.0395
ANIP,2021,2021-03-09,2022-03-15,Healthcare,-3.17,1.7200,358.6,-37.90,0.1994,0.06786,0.12880,0.5714,0.1936
AORT,2021,2021-02-11,2022-02-17,Healthcare,-31.13,3.8700,980.0,-16.14,0.0023,0.00472,0.10231,0.6568,-0.0258
AOSL,2021,2021-02-04,2022-02-07,Technology,35.29,1.7600,949.7,181.75,0.4332,0.03420,0.13637,0.3069,0.3476
AOUT,2021,2021-03-17,2022-03-10,desconocido,-33.76,1.3000,331.9,49.81,1.0304,0.02940,0.19662,0.4522,0.9072
APAM,2021,2021-02-02,2022-02-01,Financial Services,-14.90,3.2200,2896.8,47.18,0.6875,0.02443,0.12130,0.5395,0.2529
APEI,2021,2021-03-09,2022-03-02,Consumer Defensive,-24.76,1.3000,418.3,31.40,0.2681,0.01516,0.10065,0.6380,0.1550
APG,2021,2021-03-24,2022-03-01,Industrials,8.81,0.8900,3192.4,81.82,-0.1284,0.01894,0.04232,0.2245,-0.1046
APLE,2021,2021-02-23,2022-02-22,Real Estate,14.41,5.5600,3346.4,3.52,-0.7831,0.08275,0.31203,0.1725,-0.5380
APTS,2021,2021-03-01,2022-02-28,desconocido,202.88,0.8300,416.8,-30.15,0.3451,0.01806,0.08589,0.6871,-0.0300
ARAY,2021,2021-01-27,2022-01-26,desconocido,-21.58,1.2800,483.0,37.67,0.0703,0.01842,0.07060,0.4190,-0.0138
ARCB,2021,2021-02-02,2022-02-01,Industrials,97.41,0.4300,1264.3,85.06,0.1750,0.01431,0.09148,0.0809,0.1380
ARCE,2021,2021-03-15,2022-03-31,desconocido,-32.00,9.5700,1791.7,-27.69,0.0643,0.02507,0.43331,0.7764,-0.1204
ARCH,2021,2021-02-09,2022-02-15,desconocido,153.71,0.4900,719.1,-18.13,-0.5470,0.06983,0.17028,0.0527,-0.3438
ARCO,2021,2021-03-17,2022-03-16,Consumer Cyclical,42.48,0.5600,1111.2,66.14,-0.1591,0.02994,0.21258,0.1281,-0.1948
ARI,2021,2021-02-10,2022-02-08,Real Estate,7.02,8.2400,1735.1,-33.64,-0.1821,0.01850,0.29549,0.8667,-0.6905
ARIS,2021,2021-03-31,2022-05-12,Basic Materials,-23.56,0.8200,321.3,50.35,0.3522,0.04779,0.15429,0.4455,0.0093
ARKO,2021,2021-03-25,2022-02-23,Consumer Cyclical,-19.88,1.1600,4536.4,2.09,-0.0273,0.05375,0.19430,0.0520,-0.0342
ARLO,2021,2021-02-23,2022-03-01,Technology,29.94,1.4800,528.6,101.81,-0.1983,0.05713,0.17588,0.2137,-0.0619
ARLP,2021,2021-02-01,2022-01-31,Energy,142.01,0.5300,703.9,-39.59,-0.0672,0.04188,0.20318,0.1753,-0.1915
AROC,2021,2021-02-22,2022-02-22,Energy,-19.83,1.7800,1557.4,20.07,0.2466,0.02913,0.11408,0.5719,-0.1897
ARRY,2021,2021-03-09,2022-04-05,Energy,-69.83,5.0500,4406.9,-3.90,-0.2089,0.03117,1.52606,0.1963,-0.1964
ASIX,2021,2021-02-19,2022-02-18,desconocido,19.96,0.7000,810.5,60.80,0.1027,0.03591,0.10583,0.1546,0.0417
ASLE,2021,2021-03-15,2022-03-14,desconocido,28.24,2.2000,459.7,10.06,-0.5920,0.07558,0.60738,0.2658,-0.5915
ASPN,2021,2021-02-18,2022-02-17,desconocido,6.62,6.5600,657.8,128.91,-0.7714,0.05849,0.35103,0.1678,-0.5050
ASPS,2021,2021-03-11,2022-03-03,desconocido,12.24,3.1400,1147.8,-36.98,-0.8344,0.06391,0.16359,0.0759,-0.5738
ATCO,2021,2021-03-08,2022-02-16,desconocido,11.68,2.6700,3794.3,19.24,0.3551,0.09643,0.17038,0.4599,0.2592
ATEC,2021,2021-03-04,2022-03-01,Healthcare,-30.46,8.4700,1227.0,168.92,-0.0290,0.01383,0.10411,0.7142,0.3586
ATEN,2021,2021-02-09,2022-02-01,Technology,27.26,4.0900,922.4,60.94,0.1630,0.00893,0.09891,0.7852,0.0388
ATGE,2021,2021-02-02,2022-02-08,desconocido,-28.85,1.9600,2121.8,15.29,0.1876,0.03587,0.10470,0.4845,0.0636
ATI,2021,2021-01-28,2022-02-02,Industrials,20.66,0.7700,2296.2,-7.74,-2.0066,0.03993,0.19077,0.0796,-0.3537
ATLC,2021,2021-03-31,2022-03-15,Financial Services,59.28,1.6400,636.7,197.35,-0.0009,0.18768,0.69827,0.6049,-0.3560
ATNI,2021,2021-02-23,2022-02-23,desconocido,-26.48,1.6400,746.9,-23.52,-0.0152,0.02084,0.06343,0.5328,0.1036
ATNX,2021,2021-03-01,2022-03-16,desconocido,-82.42,3.5300,509.7,-54.16,-2.4823,0.17607,0.54970,0.1624,-0.3653
ATRO,2021,2021-02-23,2022-03-02,Industrials,-10.91,0.8200,412.1,-25.84,-0.4690,0.04164,0.20225,0.1665,-0.4214
ATROB,2021,2021-02-23,2022-03-02,desconocido,-9.81,0.7900,397.0,-29.59,-0.4690,0.04164,0.20225,0.1665,-0.4214
ATRS,2021,2021-03-02,2022-03-03,desconocido,-6.40,4.6500,695.6,30.55,0.3045,0.03660,0.39825,0.5681,0.1663
ATSG,2021,2021-02-25,2022-02-24,desconocido,1.04,1.2400,1947.5,58.69,0.1389,0.01308,0.31797,0.2002,-0.0099
AVAV,2021,2021-03-09,2022-03-03,Industrials,-31.39,6.5500,2581.5,98.49,0.2648,0.03541,0.24863,0.3635,0.2729
AVD,2021,2021-03-11,2022-03-08,desconocido,-24.16,1.4500,665.1,44.51,0.1482,0.02116,0.07118,0.3598,0.0783
AVNT,2021,2021-02-09,2022-02-08,Basic Materials,19.58,1.2100,3922.9,19.26,0.5790,0.01170,0.29113,0.2537,0.5138
AVTA,2021,2021-02-17,2022-02-16,desconocido,18.48,1.0600,800.2,-24.94,-0.1143,0.13988,0.23366,0.3155,0.0384
AX,2021,2021-01-28,2022-01-27,Financial Services,25.24,3.7500,2411.5,48.57,0.6873,0.05533,0.13745,0.8388,0.2551
AXL,2021,2021-02-12,2022-02-11,desconocido,-19.25,0.2400,1130.6,11.97,0.0772,0.01753,0.21788,0.1645,0.0055
AXNX,2021,2021-02-25,2022-02-24,desconocido,4.07,17.7600,1980.9,34.69,2.1844,0.07365,,0.6363,2.4972
AXTI,2021,2021-02-18,2022-02-16,Technology,-34.41,5.3300,508.3,197.78,0.5395,0.04741,0.25978,0.3389,0.4685
AZZ,2021,2021-01-11,2022-01-10,Industrials,7.40,1.4600,1297.4,5.65,-0.0986,0.01438,0.18612,0.2413,-0.2216
BALY,2021,2021-03-04,2022-02-24,Consumer Cyclical,-30.63,4.6500,1733.5,97.18,-0.2438,0.06478,0.34214,0.6327,-0.0945
BANC,2021,2021-01-21,2022-01-25,Financial Services,10.15,8.0800,2061.0,12.50,0.2665,0.18706,0.30508,0.8387,-0.0888
BAND,2021,2021-02-25,2022-02-23,Technology,-71.16,11.5800,3973.2,111.81,0.7152,0.00703,0.24277,0.4572,0.8233
BBBY,2021,2021-01-07,2022-01-06,desconocido,-7.09,1.1000,2414.6,627.38,1.1218,0.02379,0.56313,0.2279,1.0677
BBSI,2021,2021-03-03,2022-03-02,Industrials,-17.87,0.6500,572.5,-4.85,-0.0116,0.05898,0.05309,0.2186,-0.0489
BBU,2021,2021-02-05,2022-05-06,desconocido,-5.50,0.0500,1881.8,-14.23,-0.0441,0.02288,0.18791,0.0975,-0.1123
BCC,2021,2021-02-22,2022-02-22,Basic Materials,57.07,0.3800,2080.4,29.47,0.4037,0.02089,0.16882,0.1624,0.3363
BCPC,2021,2021-02-19,2022-02-18,Basic Materials,20.48,5.3000,3729.3,11.02,0.2452,0.00971,0.05345,0.3144,0.0852
BCSF,2021,2021-02-24,2022-02-23,Financial Services,13.61,28.6800,901.2,-26.72,0.4933,0.12945,0.76955,0.7390,-0.2637
BDC,2021,2021-02-10,2022-02-09,Technology,21.90,1.1600,2160.8,-8.83,0.8267,0.01761,0.37007,0.3515,0.7416
BDN,2021,2021-02-02,2022-02-02,Real Estate,20.36,3.5200,1882.7,-31.59,0.2208,0.01180,0.09013,0.6289,-0.1375
BDSI,2021,2021-03-10,2022-03-09,desconocido,36.76,2.7500,430.3,8.51,-0.3261,0.03276,0.68873,0.8033,-0.6214
BECN,2021,2021-02-08,2022-02-03,desconocido,24.97,0.4500,3080.4,34.49,0.0015,0.00751,0.03901,0.2535,-0.0589
BFC,2021,2021-03-12,2022-03-16,Financial Services,-7.27,5.3500,590.8,44.19,0.7403,0.05404,0.20628,0.8709,0.2690
BFH,2021,2021-01-28,2022-01-27,Financial Services,16.96,0.6000,2712.9,-33.95,-0.0071,0.05527,0.14271,0.3556,-0.2403
BFST,2021,2021-01-25,2022-01-25,Financial Services,32.24,2.9600,435.8,38.98,1.0214,0.04740,0.25250,0.8714,0.6989
BGC,2021,2021-03-01,2022-03-01,Financial Services,3.81,1.2000,2453.3,-24.92,0.0289,0.01625,0.18969,0.4215,-0.0143
BGCP,2021,2021-02-24,2022-02-16,desconocido,-3.00,0.8300,1707.1,-14.78,-0.0557,0.25967,0.25717,0.4216,-0.0159
BGS,2021,2021-03-02,2022-03-01,desconocido,-3.59,1.0000,1967.9,137.87,0.1701,0.02853,0.15013,0.2091,0.0852
BHB,2021,2021-03-10,2022-01-20,desconocido,-2.88,2.7900,471.7,58.77,0.3237,0.06059,0.03973,0.8525,0.0835
BHLB,2021,2021-01-25,2022-01-20,desconocido,60.01,2.3200,954.9,-37.01,0.0138,0.11944,0.11443,0.7687,-0.1372
BHRB,2021,2021-03-31,2022-03-31,Financial Services,14.36,3.2000,376.4,0.58,0.2661,0.10487,0.11667,0.9374,-0.0749
BIGC,2021,2021-02-22,2022-02-28,desconocido,-62.05,30.7400,4683.8,-5.56,0.0709,0.01060,0.05075,0.7632,0.3908
BIOX,2021,2021-02-26,2022-02-25,desconocido,37.80,1.9500,319.7,64.00,0.0111,0.02768,0.19567,0.4930,-0.2291
BIPC,2021,2021-02-13,2022-02-02,Utilities,10.32,1.9200,2731.2,86.68,0.5474,0.12528,0.09983,0.6293,-0.0553
BJRI,2021,2021-02-11,2022-02-17,Consumer Cyclical,-38.33,1.5200,1183.3,21.39,-0.4263,0.04179,0.23101,0.0664,-0.3232
BKD,2021,2021-02-24,2022-02-14,Healthcare,9.78,0.2600,890.4,-29.15,-0.2120,0.04370,0.06603,0.2123,-0.2156
BKH,2021,2021-02-09,2022-02-09,Utilities,7.12,2.3100,3920.1,-25.82,0.2772,0.02688,0.05565,0.4015,0.0182
BLBD,2021,2021-02-10,2022-02-09,Consumer Cyclical,-24.19,0.6600,565.2,-0.94,-0.1504,0.01630,0.17538,0.1109,-0.1487
BLFS,2021,2021-03-22,2022-02-28,Healthcare,-39.07,26.4400,1271.4,214.86,0.4537,0.08328,0.27857,0.5414,0.7753
BLX,2021,2021-02-12,2022-02-22,Financial Services,-0.90,4.1900,619.9,-23.93,-0.0360,0.07704,0.64763,0.6283,-0.4220
BOOM,2021,2021-02-18,2022-02-24,desconocido,-43.39,4.0400,925.8,58.85,-0.3530,0.08432,0.39505,0.2134,-0.3387
BOOT,2021,2021-01-25,2022-01-27,Consumer Cyclical,58.68,2.1500,1770.0,41.55,0.2023,0.02593,0.11828,0.3533,0.0646
BOX,2021,2021-03-02,2022-03-02,Technology,38.67,3.8700,2982.9,25.17,0.0670,0.01108,0.02685,0.7054,0.0835
BRFS,2021,2021-02-25,2022-02-22,desconocido,-12.82,0.5000,3678.0,-50.69,0.0166,0.01770,0.25048,0.2523,-0.0927
BRKL,2021,2021-01-27,2022-01-26,desconocido,33.44,3.3000,988.6,-17.26,0.4181,0.21005,0.06504,0.8803,0.0106
BRP,2021,2021-03-11,2022-03-01,desconocido,-5.02,4.1500,999.8,175.86,0.7075,0.06073,0.54738,0.2558,0.9051
BRSP,2021,2021-02-24,2022-02-22,Real Estate,-2.01,2.7100,1150.0,-26.24,0.0457,0.04159,0.28815,0.4914,-0.2131
BRY,2021,2021-02-23,2022-02-22,desconocido,81.48,0.9600,389.8,-21.23,-0.1255,0.07674,0.21097,0.4361,-0.3830
BSM,2021,2021-02-22,2022-02-21,Energy,19.81,6.7700,2008.3,-2.81,0.0649,0.10000,0.38533,0.5658,-0.3260
BTU,2021,2021-02-04,2022-02-10,Energy,303.78,0.1300,374.5,-60.26,-0.4869,0.06856,0.12074,0.1343,-0.3403
BUSE,2021,2021-01-26,2022-01-25,Financial Services,22.76,2.9700,1236.1,-15.16,0.3226,0.05496,0.25096,0.8971,-0.0013
BVH,2021,2021-03-01,2022-03-03,desconocido,73.18,0.6100,313.7,66.02,-0.3238,0.14361,0.26656,0.6902,-0.3335
BVN,2021,2021-02-25,2022-02-25,Basic Materials,-13.27,4.2200,2855.0,-9.87,-0.0673,0.21349,0.20660,0.1063,0.0024
BWMX,2021,2021-02-18,2022-02-10,Consumer Cyclical,-49.31,4.5400,1531.5,362.76,2.5049,0.02309,0.79223,0.5588,2.2013
BXC,2021,2021-03-03,2022-02-22,Industrials,99.76,0.1300,402.7,536.47,0.4458,0.01626,0.26760,0.1436,0.4107
BXMT,2021,2021-02-10,2022-02-09,Real Estate,12.15,9.6000,4148.9,-27.16,0.8553,0.00804,0.09661,0.8976,-0.0024
BY,2021,2021-01-28,2022-01-27,Financial Services,78.10,1.9700,578.5,-27.18,0.1946,0.05447,0.22253,0.8138,-0.0221
BZH,2021,2021-01-28,2022-01-27,Consumer Cyclical,-0.38,0.2600,555.8,5.98,0.0670,0.01189,0.09404,0.1768,0.0257
BZUN,2021,2021-03-04,2022-03-10,desconocido,-82.72,2.6900,3501.1,66.34,0.3591,0.02562,0.08613,0.3613,0.2693
CAC,2021,2021-01-26,2022-01-25,Financial Services,36.12,3.0100,562.0,-19.91,0.6493,0.06767,0.05543,0.9250,0.2142
CADE,2021,2021-01-25,2022-01-25,desconocido,5.65,2.8700,3112.1,0.00,0.4309,0.06070,0.12495,0.9017,0.1330
CAKE,2021,2021-02-17,2022-02-16,Consumer Cyclical,-13.65,1.0500,2082.4,15.78,-0.2710,0.02450,0.20975,0.4027,-0.2010
CALM,2021,2021-01-05,2021-12-28,Consumer Defensive,2.74,1.2600,1813.2,-4.68,0.1566,0.07721,0.31559,0.1683,0.1149
CALX,2021,2021-01-27,2022-01-26,Technology,19.27,4.1800,2262.4,293.59,0.5603,0.03344,0.18829,0.5235,0.4146
CAMT,2021,2021-02-09,2022-02-10,Technology,37.56,7.3100,1139.3,126.33,0.6294,0.01711,0.18116,0.4794,0.4644
CANG,2021,2021-03-11,2022-03-10,desconocido,-72.38,10.7200,3276.3,116.33,2.0719,0.10881,0.67753,0.3404,1.8911
CAPL,2021,2021-03-01,2022-02-28,Energy,14.31,0.3500,676.3,-6.97,0.0905,0.02593,0.13433,0.1025,0.0758
CAR,2021,2021-02-16,2022-02-14,Industrials,326.06,0.5900,3194.9,5.84,-0.3460,0.06297,0.26961,0.1727,-0.3733
CARG,2021,2021-02-11,2022-02-24,Consumer Cyclical,-7.11,7.2000,3970.4,1.85,0.1791,0.01501,0.24056,0.9244,-0.0417
CASA,2021,2021-02-18,2022-02-24,desconocido,-52.58,1.8700,735.4,84.82,0.2111,0.10174,0.60024,0.5163,0.0676
CASH,2021,2021-01-27,2022-01-26,Financial Services,52.86,2.6200,1217.2,1.56,0.4080,0.07485,0.31689,0.9231,0.1017
CATY,2021,2021-01-27,2022-01-27,Financial Services,22.25,4.3900,2785.3,13.29,0.2105,0.07531,0.13639,0.8728,-0.2432
CBRL,2021,2021-02-23,2022-02-22,Consumer Cyclical,-13.10,1.6100,3624.5,-4.96,-0.1784,0.03680,0.18167,0.3178,-0.1997
CBT,2021,2021-02-01,2022-01-31,Basic Materials,19.10,0.9900,2606.7,15.05,0.1843,0.03447,0.14294,0.2587,0.0261
CCAP,2021,2021-02-24,2022-02-23,desconocido,7.64,7.3100,453.3,0.88,3.1597,0.20879,0.92913,0.9047,2.2048
CCB,2021,2021-03-12,2022-01-27,Financial Services,52.75,5.6500,386.4,151.52,0.6278,0.02109,0.06581,0.8131,0.3353
CCF,2021,2021-01-07,2022-01-06,desconocido,-10.30,4.0700,1064.5,4.13,0.2179,0.02021,0.04774,0.4104,0.0056
CCMP,2021,2021-02-04,2022-02-03,desconocido,10.34,4.3700,4898.7,3.03,0.1807,0.01428,0.39497,0.4270,0.0167
CCNE,2021,2021-01-26,2022-01-24,Financial Services,22.57,2.3200,370.4,-29.31,0.4994,0.03832,0.08381,0.8170,0.3172
CCNEP,2021,2021-03-04,2022-03-03,desconocido,-2.10,2.7600,440.6,3.72,0.4994,0.03832,0.08381,0.8170,0.3172
CCOI,2021,2021-02-25,2022-02-24,Communication Services,1.72,4.8100,2732.6,-21.76,0.2160,0.01026,0.01075,0.6190,0.0257
CCRN,2021,2021-02-24,2022-02-23,desconocido,108.75,0.4400,368.0,1.00,0.0286,0.01111,0.06153,0.2523,0.0024
CCS,2021,2021-02-04,2022-02-02,Consumer Cyclical,36.92,0.5200,1643.8,53.74,0.3692,0.01495,0.09877,0.2196,0.2463
CCU,2021,2021-02-23,2022-02-23,Consumer Defensive,0.29,1.3300,3150.6,5.49,0.1680,0.03403,0.09910,0.4925,0.0243
CDE,2021,2021-02-17,2022-02-16,Basic Materials,-40.27,2.7400,2152.2,43.27,0.5675,0.13204,0.16612,0.4845,0.1706
CDEV,2021,2021-02-23,2022-02-23,desconocido,103.62,1.8500,1073.8,44.94,-0.7390,0.09867,0.27961,0.1332,-0.4225
CDLX,2021,2021-03-01,2022-03-01,desconocido,-61.95,21.3500,3990.1,63.90,-0.1231,0.03692,0.34954,0.3695,-0.0319
CDNA,2021,2021-02-24,2022-02-24,Healthcare,-49.45,20.2800,3897.7,252.11,0.5848,0.02255,0.16259,0.6780,0.6371
CDXS,2021,2021-02-25,2022-02-24,desconocido,-8.76,18.6000,1284.4,60.06,-0.0587,0.05620,0.15989,0.7214,0.1278
CECE,2021,2021-03-03,2022-03-14,desconocido,-37.79,0.9600,303.4,19.33,-0.0158,0.01151,0.08119,0.3162,-0.0725
CECO,2021,2021-03-03,2022-03-14,Industrials,-37.79,0.9600,303.4,19.33,-0.0005,0.02057,0.08119,0.2837,-0.0725
CELH,2021,2021-03-11,2022-03-01,Consumer Defensive,32.55,27.4300,3585.8,823.39,0.4919,0.03200,0.28214,0.4886,0.4789
CEQP,2021,2021-02-23,2022-02-22,desconocido,30.82,0.7200,1623.1,-18.98,-0.1376,0.02714,0.17329,0.1731,-0.2206
CERS,2021,2021-02-25,2022-02-22,Healthcare,-18.60,11.7400,1079.1,19.22,-0.1604,0.01860,0.09367,0.5681,0.3481
CFFN,2021,2021-01-28,2022-01-28,Financial Services,-10.30,7.4000,1709.1,-7.41,-0.1108,0.10075,0.33235,0.6847,-0.4328
CFX,2021,2021-02-18,2022-02-22,desconocido,3.64,0.6100,1873.2,3.96,0.0028,0.02300,0.33929,0.4283,-0.0678
CGBD,2021,2021-02-23,2022-02-22,Financial Services,15.55,3.6500,675.0,-6.78,0.8516,0.13474,0.12874,0.8568,0.0595
CHEF,2021,2021-02-10,2022-02-09,Consumer Defensive,18.63,0.9600,1067.2,-25.54,-0.5109,0.02012,0.26278,0.2055,-0.3396
CHRD,2021,2021-03-08,2022-02-23,Energy,109.52,1.0900,1180.8,91.19,-0.3935,0.18493,0.39252,0.4393,-0.2473
CHRS,2021,2021-02-24,2022-02-17,desconocido,-20.83,2.9900,1422.7,-15.42,0.0403,0.01728,1.09854,0.8943,-0.1085
CHS,2021,2021-03-02,2022-03-01,desconocido,78.87,0.2300,304.5,-27.40,-0.4331,0.08893,0.17695,0.1899,-0.2673
CHX,2021,2021-02-23,2022-02-09,desconocido,27.86,2.0600,3914.0,-12.49,1.8974,0.08634,0.77576,0.2353,1.8502
CIA,2021,2021-03-10,2022-03-11,desconocido,-38.14,1.4700,351.1,50.33,-0.1055,0.03758,0.06676,0.1677,-0.0693
CIB,2021,2021-02-24,2022-02-22,Financial Services,-4.74,0.3700,2131.9,-34.04,-0.1894,0.11482,0.07154,0.3559,-0.1434
CIG,2021,2021-03-29,2022-03-29,desconocido,44.64,0.8700,4090.6,27.27,-0.6519,0.06367,0.32104,0.1900,-0.7817
CIGI,2021,2021-02-11,2022-02-10,Real Estate,39.67,1.7600,4904.9,29.07,0.0712,0.02425,0.12617,0.4056,-0.0157
CIR,2021,2021-03-04,2021-12-31,desconocido,-22.52,0.9100,703.7,-7.02,-0.0937,0.01732,0.09524,0.3236,-0.1413
CIVI,2021,2021-02-17,2022-03-08,desconocido,106.70,2.6000,567.0,87.31,-0.1048,0.18080,0.26734,0.2915,-0.2138
CIXX,2021,2021-02-11,2022-02-22,desconocido,18.07,1.9700,3005.8,11.78,0.4697,0.00834,0.07092,0.6116,0.0908
CLDT,2021,2021-02-24,2022-02-24,Real Estate,0.65,4.8400,652.4,-9.21,-0.4386,0.11358,0.34175,0.0764,-0.6042
CLFD,2021,2021-01-28,2022-01-27,desconocido,45.53,4.5400,457.6,135.26,0.5352,0.01749,0.13202,0.4197,0.3981
CLH,2021,2021-02-24,2022-02-23,Industrials,4.47,1.5700,4936.2,14.60,-0.0083,0.02246,0.09941,0.3107,-0.0859
CLNE,2021,2021-03-09,2022-02-24,desconocido,-44.75,8.0200,2339.6,484.16,-0.4049,0.10266,0.19688,0.1915,-0.3733
CLS,2021,2021-01-26,2022-01-26,Technology,25.23,0.2000,1149.6,-1.02,-0.0449,0.00732,0.06734,0.0821,-0.0705
CLSK,2021,2021-02-12,2022-02-09,Financial Services,-70.46,62.2600,704.2,106.81,-1.4215,0.11862,1.19278,0.4096,1.3116
CLVS,2021,2021-02-23,2022-02-23,desconocido,-73.04,3.2200,529.8,-39.42,-1.3992,0.01050,0.26041,0.7502,0.1016
CLW,2021,2021-02-25,2022-02-15,desconocido,-20.17,0.3700,691.4,53.89,0.1323,0.04235,0.03840,0.1694,0.0397
CMBM,2021,2021-02-18,2022-02-17,desconocido,-40.98,4.0600,1130.5,663.99,0.4308,0.01654,0.13702,0.5101,0.2926
CMC,2021,2021-01-11,2022-01-10,Basic Materials,65.37,0.4800,2632.1,-2.08,0.0794,0.02340,0.18724,0.1559,0.0051
CMCO,2021,2021-01-28,2022-01-27,Industrials,3.63,1.5300,998.9,11.31,-0.1018,0.01230,0.11683,0.3321,-0.1646
CMCT,2021,2021-03-16,2022-03-16,desconocido,-39.32,26.6300,2056.0,67.52,-0.4244,0.06306,0.16092,0.4502,-0.3308
CMP,2021,2021-02-16,2022-02-08,Basic Materials,-15.66,1.8700,2290.0,15.16,-0.0291,0.03321,0.11684,0.2375,-0.1583
CMRC,2021,2021-02-22,2022-02-28,desconocido,-62.05,30.7400,4683.8,-5.56,0.0709,0.01060,0.05075,0.7632,0.3908
CMRE,2021,2021-02-01,2022-03-09,Industrials,79.36,1.6500,759.5,1.96,0.2830,0.03344,0.17555,0.4613,-0.0428
CMTL,2021,2021-03-11,2022-03-10,desconocido,-35.35,1.3100,761.5,3.45,0.0313,0.02063,0.13393,0.3452,-0.0022
CNK,2021,2021-02-26,2022-02-25,Communication Services,-21.07,3.8200,2621.7,-22.96,-3.7968,0.03027,0.44510,0.6914,-0.8755
CNOB,2021,2021-01-28,2022-01-27,Financial Services,57.78,3.1500,862.5,-14.02,0.7275,0.07280,0.30643,0.7568,0.3047
CNSL,2021,2021-02-25,2022-03-03,desconocido,8.88,0.3100,404.2,-24.10,-0.0793,0.01007,0.01312,0.5740,-0.0148
CNTY,2021,2021-03-12,2022-03-08,desconocido,-0.30,1.0000,304.3,206.06,0.4823,0.04655,0.39140,0.5340,0.2612
CNX,2021,2021-01-28,2022-01-27,Energy,15.82,2.6200,2842.7,80.31,-0.0251,0.11270,0.17569,0.2313,-0.0973
CODI,2021,2021-02-24,2022-02-24,Industrials,2.19,0.9700,1513.9,20.94,0.2941,0.00828,0.15993,0.3625,0.2268
COLL,2021,2021-02-25,2022-02-24,Healthcare,-17.79,2.9700,920.7,20.06,0.2245,0.12850,0.05158,0.5807,0.0279
