yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2017,ARCB,Indu,0.315,0.100,0.288,0.299,74.1,16.8,29.2
2017,ARCO,Cons,0.348,0.380,0.390,0.558,145.6,27.0,26.9
2017,ARLP,Ener,0.848,0.505,0.532,0.607,78.1,-11.3,23.9
2017,AROC,Ener,0.389,0.847,0.476,0.369,272.7,-36.3,13.5
2017,ASR,Indu,0.987,0.659,0.629,0.979,12.3,15.8,24.1
2017,ATRO,Indu,0.487,0.463,0.308,0.313,56.2,19.8,27.3
2017,AVAV,Indu,0.914,0.650,0.069,0.204,-1.6,91.7,42.6
2017,AVNT,Basi,0.178,0.215,0.333,0.809,38.5,31.6,33.3
2017,AXON,Indu,0.520,0.459,0.880,0.488,32.5,9.7,26.0
2017,BBSI,Indu,0.871,0.145,0.502,0.121,68.2,14.2,26.7
2017,BCC,Basi,0.143,0.099,0.262,0.390,86.8,69.6,38.2
2017,BCPC,Basi,0.281,0.776,0.577,0.794,37.8,-12.6,20.7
2017,BJRI,Cons,0.200,0.090,0.526,0.304,-18.1,8.1,22.8
2017,BLBD,Cons,0.067,0.892,0.252,0.044,85.0,19.2,26.0
2017,BSM,Ener,0.971,0.604,0.032,0.874,32.6,2.3,23.0
2017,BYD,Cons,0.052,0.509,0.304,0.720,22.9,80.7,39.9
2017,BZH,Cons,0.138,0.499,0.185,0.085,54.2,31.2,25.9
2017,CAKE,Cons,0.055,0.057,0.557,0.812,21.7,-24.1,16.0
2017,CAPL,Ener,0.226,0.511,0.341,0.340,31.1,-9.8,20.5
2017,CAR,Indu,0.991,0.013,0.253,0.899,35.6,-1.8,21.4
2017,CASY,Cons,0.295,0.344,0.452,0.967,11.6,-2.7,21.8
2017,CBRL,Cons,0.151,0.012,0.381,0.917,8.7,8.3,22.7
2017,CBT,Basi,0.708,0.434,0.432,0.896,42.6,11.5,23.0
2017,CCJ,Ener,0.836,0.585,0.074,0.940,-12.2,-17.6,14.2
2017,CCS,Cons,0.069,0.941,0.846,0.135,66.4,24.3,23.7
2017,CDE,Basi,0.928,0.323,0.709,0.674,380.8,-31.8,15.1
2017,CHDN,Cons,0.877,0.754,0.489,0.742,14.9,70.5,38.8
2017,CHH,Cons,0.444,0.267,0.581,0.860,16.7,39.2,30.1
2017,CLF,Basi,0.795,0.865,0.925,0.766,658.0,-26.6,18.1
2017,CLH,Indu,0.544,0.496,0.200,0.851,34.8,-11.2,19.9
2017,CMC,Basi,0.384,0.271,0.115,0.732,47.9,9.4,25.0
2017,CMCO,Indu,0.233,0.275,0.186,0.179,91.3,37.4,28.3
2017,CMP,Basi,0.633,0.758,0.908,0.782,12.6,-13.8,17.6
2017,CMRE,Indu,0.312,0.140,0.157,0.030,-12.9,6.4,26.9
2017,CNX,Ener,0.919,0.577,0.170,0.921,113.4,-18.3,21.9
2017,CODI,Indu,0.447,0.724,0.789,0.354,13.9,-1.8,21.5
2017,CPA,Indu,0.639,0.494,0.591,0.934,84.2,33.1,29.0
2017,CPAC,Basi,0.530,0.291,0.410,0.303,43.1,27.4,24.3
2017,CPS,Cons,0.186,0.156,0.338,0.639,55.1,6.8,22.0
2017,CRAI,Indu,0.341,0.195,0.422,0.006,116.9,16.7,22.4
2017,CRC,Ener,0.955,0.516,0.136,0.278,213.9,14.7,26.5
2017,CRI,Cons,0.236,0.031,0.565,0.941,-12.4,41.0,33.4
2017,CROX,Cons,0.824,0.266,0.052,0.146,-29.5,103.9,44.7
2017,CRS,Basi,0.443,0.307,0.198,0.649,46.8,17.8,30.7
2017,CSW,Indu,0.635,0.544,0.363,0.194,24.2,20.1,24.1
2017,CVCO,Cons,0.250,0.502,0.525,0.332,22.7,47.8,30.2
2017,CW,Indu,0.320,0.238,0.435,0.958,50.8,30.5,28.4
2017,CZR,Cons,0.251,0.963,0.478,0.591,60.9,83.4,37.8
2017,DCH,Cons,0.244,0.136,0.281,0.560,42.4,-23.0,17.8
2017,DCO,Indu,0.587,0.246,0.171,0.024,103.8,-6.4,20.9
2017,DDS,Cons,0.672,0.065,0.189,0.604,-26.1,32.5,31.1
2017,DECK,Cons,0.668,0.429,0.225,0.605,13.9,54.3,40.2
2017,DHT,Indu,0.910,0.997,0.523,0.161,-22.1,-26.7,15.4
2017,DKL,Ener,0.719,0.627,0.656,0.283,9.1,-2.1,22.0
2017,DMLP,Ener,0.876,0.880,0.964,0.143,68.0,-6.7,21.1
2017,DXPE,Indu,0.033,0.318,0.093,0.241,170.5,-14.9,17.7
2017,DY,Indu,0.640,0.272,0.685,0.839,62.2,18.0,25.9
2017,EBF,Indu,0.375,0.675,0.075,0.099,-10.3,19.9,19.8
2017,EFXT,Ener,0.560,0.729,0.506,0.463,63.7,-21.5,16.2
2017,EGO,Basi,0.902,0.549,0.047,0.753,15.0,-71.5,6.4
2017,EMBJ,Indu,0.549,0.853,0.078,0.955,-8.5,9.3,24.7
2017,ENR,Indu,0.499,0.435,0.730,0.855,41.4,1.8,26.1
2017,ENS,Indu,0.197,0.205,0.315,0.881,62.0,-15.1,18.7
2017,EPAC,Indu,0.159,0.169,0.243,0.564,15.5,-12.1,19.4
2017,ESI,Basi,0.436,0.976,0.690,0.914,49.0,-19.9,19.0
2017,ESLT,Indu,0.028,0.021,0.467,0.998,19.2,17.1,25.5
2017,ETSY,Cons,0.230,0.732,0.636,0.496,64.0,74.3,41.3
2017,EXK,Basi,0.894,0.471,0.043,0.078,57.1,-31.5,15.2
2017,FCN,Indu,0.388,0.098,0.223,0.576,17.4,7.3,22.7
2017,FET,Ener,0.760,0.592,0.040,0.688,170.9,-37.9,12.9
2017,FIVE,Cons,0.728,0.041,0.755,0.660,-2.0,80.9,39.9
2017,FIX,Indu,0.373,0.176,0.327,0.462,21.4,24.2,26.2
2017,FND,Cons,0.193,0.711,0.693,0.819,1.1,39.1,26.0
2017,FOXF,Cons,0.325,0.352,0.639,0.396,81.8,48.1,33.9
2017,FRO,Indu,0.931,0.960,0.210,0.349,-39.1,-3.1,16.4
2017,FSM,Basi,0.842,0.821,0.943,0.263,16.7,3.5,19.7
2017,FSS,Indu,0.727,0.832,0.909,0.335,25.5,31.8,30.0
2017,FTAI,Indu,0.982,0.961,0.627,0.382,64.1,10.1,25.0
2017,FTK,Ener,0.309,0.375,0.197,0.215,77.3,-47.6,12.2
2017,FUL,Basi,0.327,0.029,0.449,0.756,54.2,8.8,29.2
2017,FUN,Cons,0.332,0.342,0.603,0.907,21.4,1.1,19.2
2017,FWRD,Indu,0.446,0.486,0.414,0.502,8.6,24.7,27.5
2017,GBX,Indu,0.355,0.809,0.088,0.528,85.3,13.0,27.1
2017,GEL,Ener,0.717,0.491,0.173,0.935,43.6,-39.9,12.4
2017,GEO,Indu,0.208,0.252,0.599,0.898,65.2,-36.4,11.6
2017,GIII,Cons,0.426,0.226,0.561,0.366,-55.8,90.5,41.2
2017,GLP,Ener,0.070,0.643,0.263,0.238,46.6,-15.4,19.1
2017,GME,Cons,0.580,0.188,0.161,0.737,-20.9,-42.1,10.5
2017,GNRC,Indu,0.387,0.606,0.719,0.743,21.5,20.6,23.0
2017,GOLF,Cons,0.326,0.004,0.271,0.469,-4.1,28.5,27.5
2017,GPK,Cons,0.121,0.119,0.384,0.926,6.1,21.7,24.5
2017,GPRE,Basi,0.528,0.582,0.690,0.377,62.9,-31.3,15.2
2017,GPRK,Ener,0.932,0.817,0.567,0.041,131.1,50.9,34.3
2017,GRBK,Cons,0.506,0.876,0.867,0.111,44.0,16.5,28.0
2017,GRC,Indu,0.237,0.110,0.228,0.320,39.2,-17.1,15.0
2017,GSM,Basi,0.821,0.705,0.404,0.590,-0.6,51.8,32.7
2017,HBM,Basi,0.794,0.968,0.398,0.635,219.2,-3.0,20.4
2017,HESM,Ener,0.623,0.974,0.250,0.505,1.8,-17.2,16.4
2017,HGV,Cons,0.561,0.095,0.653,0.833,19.6,39.1,30.5
2017,HL,Basi,0.909,0.851,0.865,0.726,152.9,-33.8,13.3
2017,HLIO,Indu,0.455,0.379,0.559,0.397,28.9,47.6,33.1
2017,HLX,Ener,0.830,0.584,0.027,0.386,187.2,-18.1,17.1
2017,HNI,Cons,0.253,0.359,0.318,0.666,48.7,-22.2,16.4
2017,HTHT,Cons,0.809,0.373,0.429,0.925,95.1,175.0,67.6
2017,HTLD,Indu,0.261,0.017,0.156,0.582,16.6,0.8,19.7
2017,HUBG,Indu,0.181,0.154,0.401,0.516,46.5,5.1,22.9
2017,HURN,Indu,0.741,0.313,0.214,0.371,-10.7,-6.0,22.3
2017,HWKN,Basi,0.470,0.561,0.697,0.158,35.8,-32.6,14.2
2017,ICFI,Indu,0.183,0.087,0.360,0.384,50.3,9.2,25.6
2017,IESC,Indu,0.153,0.350,0.675,0.061,77.1,-10.0,18.0
2017,IIIN,Indu,0.768,0.383,0.329,0.236,49.5,-12.8,22.5
2017,IOSP,Basi,0.564,0.608,0.355,0.587,46.3,-5.1,18.1
2017,JBTM,Indu,0.163,0.387,0.740,0.762,55.9,28.9,22.4
2017,KAI,Indu,0.322,0.366,0.247,0.255,55.1,57.5,31.6
2017,KBH,Cons,0.188,0.465,0.606,0.549,65.2,106.0,50.2
2017,KEX,Indu,0.390,0.351,0.232,0.885,26.7,16.3,29.8
2017,KFRC,Indu,0.087,0.075,0.255,0.182,11.0,14.1,23.0
2017,KFY,Indu,0.081,0.656,0.484,0.594,9.8,37.7,30.4
2017,KGC,Basi,0.747,0.615,0.583,0.997,53.7,-0.5,18.9
2017,KNX,Indu,0.086,0.449,0.373,0.631,44.4,41.8,37.1
2017,KOS,Ener,0.889,0.799,0.079,0.709,33.6,-4.8,21.4
2017,KRNT,Indu,0.482,0.517,0.632,0.178,56.5,-20.3,15.2
2017,KRO,Basi,0.805,0.564,0.645,0.563,127.5,70.9,41.2
2017,KTOS,Indu,0.670,0.552,0.269,0.186,138.0,36.8,30.8
2017,KWR,Basi,0.090,0.083,0.442,0.592,77.6,14.9,26.1
2017,LAD,Cons,0.008,0.781,0.500,0.758,10.8,13.3,21.6
2017,LCII,Cons,0.468,0.134,0.670,0.797,97.9,-1.3,20.5
2017,LGIH,Cons,0.036,0.690,0.818,0.281,36.0,103.4,47.6
2017,LIND,Cons,0.811,0.316,0.395,0.079,-12.5,1.4,22.8
2017,LNN,Indu,0.330,0.349,0.350,0.357,22.6,1.8,16.0
2017,LPX,Basi,0.843,0.525,0.643,0.834,52.4,35.4,27.6
2017,LZB,Cons,0.333,0.152,0.351,0.512,41.2,-1.2,20.7
2017,MATV,Basi,0.303,0.533,0.178,0.487,6.8,-7.6,20.1
2017,MATX,Indu,0.472,0.390,0.359,0.546,-9.3,-4.3,20.0
2017,MCRI,Cons,0.398,0.056,0.618,0.090,26.3,85.1,38.7
2017,MEOH,Basi,0.990,0.682,0.652,0.936,87.0,32.7,34.0
2017,MGRC,Indu,0.365,0.143,0.545,0.345,42.2,28.9,30.6
2017,MHO,Cons,0.265,0.251,0.520,0.280,44.0,32.2,34.4
2017,MLI,Indu,0.307,0.187,0.283,0.728,66.7,-26.5,14.8
2017,MLKN,Cons,0.041,0.174,0.268,0.596,2.4,28.2,28.3
2017,MMYT,Cons,0.873,0.646,0.815,0.599,83.8,-6.7,20.7
2017,MOD,Indu,0.202,0.224,0.321,0.233,123.8,72.9,45.0
2017,MOV,Cons,0.409,0.207,0.169,0.200,-9.2,32.8,21.5
2017,MRCY,Indu,0.289,0.713,0.916,0.466,79.1,56.7,41.7
2017,MTH,Cons,0.185,0.303,0.538,0.527,8.9,36.5,35.4
2017,MTRN,Basi,0.173,0.558,0.365,0.274,49.9,31.2,26.5
2017,MTX,Basi,0.246,0.833,0.322,0.800,99.9,-6.5,24.3
2017,MTZ,Indu,0.497,0.707,0.748,0.826,155.2,42.4,33.8
2017,MUSA,Cons,0.370,0.508,0.354,0.729,7.8,34.7,34.5
2017,MUX,Basi,0.883,0.944,0.037,0.401,81.8,-36.7,13.0
2017,MWA,Indu,0.831,0.553,0.071,0.686,72.4,-14.0,22.4
2017,MYE,Cons,0.356,0.388,0.144,0.063,12.3,46.3,32.3
2017,MYRG,Indu,0.068,0.426,0.676,0.206,59.3,-10.5,20.0
2017,NAT,Indu,0.869,0.952,0.036,0.328,-37.2,-77.3,4.4
2017,NBR,Ener,0.538,0.624,0.199,0.939,145.1,-55.2,10.5
2017,NPK,Indu,0.861,0.680,0.132,0.243,17.6,1.3,23.3
2017,NPO,Indu,0.172,0.200,0.138,0.524,36.2,20.5,22.4
2017,NRP,Ener,0.980,0.840,0.352,0.132,267.9,-27.6,15.8
2017,NVGS,Indu,0.880,0.334,0.503,0.213,-29.3,0.9,21.0
2017,NX,Basi,0.413,0.743,0.150,0.220,-1.0,-8.1,19.5
2017,OII,Ener,0.799,0.322,0.049,0.755,-5.7,-29.3,16.5
2017,OIS,Ener,0.789,0.378,0.042,0.644,64.0,-31.9,13.0
2017,OLN,Basi,0.521,0.975,0.421,0.951,67.4,35.1,28.7
2017,OMAB,Indu,0.865,0.276,0.859,0.616,-0.8,16.9,23.1
2017,OXM,Cons,0.567,0.299,0.313,0.334,-26.3,43.9,26.0
2017,P,Indu,0.720,0.915,0.706,0.697,-27.9,91.3,40.9
2017,PAGP,Ener,0.512,0.742,0.567,0.880,97.9,-39.9,12.1
2017,PATK,Cons,0.056,0.329,0.737,0.307,97.6,19.4,24.5
2017,PENN,Cons,0.139,0.172,0.466,0.475,3.8,105.5,44.8
2017,PKE,Indu,0.536,0.405,0.097,0.032,20.5,11.3,27.3
2017,PLNT,Cons,0.584,0.414,0.774,0.676,47.5,54.1,31.2
2017,POOL,Indu,0.062,0.125,0.342,0.992,42.6,17.4,24.1
2017,POWL,Indu,0.588,0.602,0.056,0.101,51.6,-20.6,16.0
2017,PR,Ener,0.999,0.858,0.233,0.824,82.4,3.9,23.2
2017,PRIM,Indu,0.324,0.500,0.611,0.473,28.7,-3.0,22.0
2017,PRKS,Cons,0.944,0.198,0.095,0.540,-13.2,-18.8,14.1
2017,QUAD,Indu,0.525,0.085,0.164,0.493,151.1,-17.9,17.3
2017,RBA,Indu,0.076,0.264,0.728,0.910,49.6,-6.8,20.9
2017,RBC,Indu,0.269,0.639,0.453,0.601,32.0,-3.2,19.4
2017,RES,Ener,0.772,0.610,0.051,0.990,90.0,12.1,29.2
2017,REX,Basi,0.752,0.614,0.634,0.167,56.5,4.2,22.7
2017,RGLD,Basi,0.656,0.716,0.778,0.975,124.3,14.7,26.1
2017,RGR,Indu,0.494,0.664,0.609,0.368,-21.7,-3.9,20.2
2017,RRX,Indu,0.361,0.398,0.328,0.867,33.6,5.1,24.8
2017,RUSHA,Cons,0.111,0.617,0.124,0.329,77.8,47.4,28.1
2017,RYAM,Basi,0.677,0.268,0.294,0.272,134.0,8.3,26.4
2017,SAH,Cons,0.030,0.037,0.295,0.439,44.9,-21.8,18.3
2017,SBLK,Indu,0.907,0.891,0.041,0.166,209.4,28.9,30.2
2017,SEDG,Ener,0.546,0.936,0.229,0.222,-47.3,149.1,48.6
2017,SHAK,Cons,0.207,0.554,0.838,0.321,-14.5,9.8,21.1
2017,SHOO,Cons,0.283,0.121,0.346,0.654,6.4,18.4,28.0
2017,SID,Basi,0.581,0.862,0.927,0.883,23.8,2.0,13.9
2017,SKY,Cons,0.450,0.621,0.326,0.202,247.6,50.0,36.5
2017,SMP,Cons,0.308,0.237,0.495,0.437,65.5,-3.0,21.0
2017,SSD,Basi,0.401,0.077,0.540,0.652,38.4,33.6,31.9
2017,SSRM,Basi,0.901,0.967,0.883,0.474,96.8,-24.1,16.0
2017,STN,Indu,0.712,0.850,0.938,0.827,20.5,8.7,23.0
2017,SUN,Ener,0.862,0.998,0.251,0.770,-4.8,8.3,22.8
2017,SUZ,Basi,0.814,0.451,0.076,0.994,26.9,137.1,41.1
2017,SWBI,Indu,0.416,0.721,0.694,0.316,-23.7,-53.6,10.1
2017,SXC,Basi,0.753,0.111,0.292,0.231,182.1,20.4,30.8
2017,SXI,Indu,0.229,0.082,0.236,0.468,42.9,1.1,26.4
2017,TDW,Ener,0.945,0.524,0.015,0.821,-55.3,-59.5,10.7
2017,TEN,Ener,0.075,0.135,0.349,0.489,-23.7,-30.3,16.7
2017,TEX,Indu,0.419,0.542,0.018,0.879,57.2,34.6,24.1
2017,TFII,Indu,0.393,0.779,0.861,0.741,89.2,-11.2,19.2
2017,TGLS,Basi,0.644,0.501,0.768,0.039,-14.7,-14.0,20.2
2017,THRM,Cons,0.199,0.062,0.562,0.501,-6.4,-17.8,17.2
2017,TK,Ener,0.808,0.673,0.142,0.312,23.8,-20.8,16.3
2017,TKR,Indu,0.529,0.402,0.122,0.889,58.1,9.8,23.9
2017,TNET,Indu,0.238,0.097,0.475,0.627,105.1,56.1,37.0
2017,TNK,Indu,0.942,0.943,0.065,0.049,-46.2,-54.4,9.6
2017,TPC,Indu,0.278,0.290,0.312,0.494,105.5,-18.0,19.4
2017,TREX,Indu,0.851,0.270,0.626,0.662,78.6,57.0,33.1
2017,TRN,Indu,0.352,0.658,0.106,0.825,33.8,23.0,26.8
2017,TTEK,Indu,0.175,0.546,0.598,0.735,78.0,16.5,29.9
2017,TTI,Ener,0.853,0.792,0.038,0.095,-18.1,-16.5,18.3
2017,TX,Basi,0.769,0.315,0.448,0.972,87.3,54.8,32.4
2017,UAN,Basi,0.954,0.815,0.655,0.237,-10.7,-40.1,12.9
2017,UFPI,Basi,0.136,0.369,0.725,0.672,64.6,3.2,21.5
2017,ULH,Indu,0.684,0.014,0.147,0.053,-12.8,62.9,34.4
2017,URBN,Cons,0.394,0.042,0.370,0.817,-9.8,42.6,31.7
2017,USAC,Ener,0.707,0.598,0.535,0.400,135.4,-6.9,16.7
2017,USLM,Basi,0.679,0.466,0.585,0.081,35.3,1.7,27.1
2017,VAC,Cons,0.646,0.219,0.495,0.775,58.5,46.4,34.7
2017,VET,Ener,0.911,0.725,0.492,0.983,44.0,-15.8,18.5
2017,VMI,Indu,0.465,0.356,0.431,0.852,30.0,9.3,23.0
2017,VNOM,Ener,0.912,0.674,0.958,0.548,28.7,33.7,25.0
2017,VSEC,Indu,0.372,0.628,0.863,0.107,38.5,18.1,26.0
2017,W,Cons,0.020,0.635,0.638,0.865,-13.8,148.0,52.4
2017,WCC,Indu,0.004,0.044,0.208,0.906,94.9,-8.1,23.8
2017,WEN,Cons,0.736,0.417,0.131,0.892,41.0,17.6,25.6
2017,WFG,Basi,0.701,0.532,0.642,0.845,36.5,65.0,31.5
2017,WGO,Cons,0.122,0.722,0.917,0.355,38.7,48.9,32.8
2017,WING,Cons,0.157,0.175,0.857,0.286,5.9,71.6,35.4
2017,WLFC,Indu,0.674,0.587,0.298,0.134,30.8,10.7,27.1
2017,WNC,Indu,0.458,0.507,0.139,0.429,65.0,34.1,35.9
2017,WOR,Indu,0.489,0.450,0.403,0.640,40.0,-19.5,12.8
2017,WTI,Ener,0.974,0.700,0.646,0.034,-5.8,56.1,34.2
2017,WWW,Cons,0.381,0.151,0.190,0.731,50.6,21.7,25.6
2017,ZWS,Indu,0.272,0.167,0.275,0.423,43.0,28.2,32.9
2019,AAON,Indu,0.758,0.215,0.518,0.672,7.5,27.8,25.3
2019,ABG,Cons,0.010,0.131,0.329,0.520,8.7,31.0,29.0
2019,AGCO,Indu,0.040,0.281,0.295,0.999,-5.7,15.3,28.9
2019,AGX,Indu,0.801,0.913,0.030,0.279,17.9,-27.0,6.3
2019,ALGT,Indu,0.639,0.087,0.542,0.640,-21.0,35.8,34.2
2019,ALNT,Indu,0.082,0.524,0.434,0.172,30.5,-18.8,10.8
2019,AMRC,Indu,0.206,0.390,0.347,0.298,76.9,28.7,20.2
2019,AR,Ener,0.782,0.820,0.820,0.789,-47.9,-81.3,4.9
2019,ARCB,Indu,0.267,0.044,0.375,0.406,15.5,-38.7,15.5
2019,ARCO,Cons,0.304,0.514,0.105,0.518,-28.8,-40.9,1.4
2019,ARLP,Ener,0.547,0.552,0.582,0.730,-8.0,-48.8,13.7
2019,AROC,Ener,0.298,0.384,0.802,0.477,10.5,-15.6,22.5
2019,ATI,Indu,0.267,0.030,0.501,0.902,-14.0,-33.2,18.2
2019,ATRO,Indu,0.374,0.629,0.585,0.366,-4.0,-35.9,13.0
2019,AVAV,Indu,0.917,0.777,0.597,0.607,51.9,-29.2,13.7
2019,AVNT,Basi,0.142,0.192,0.308,0.744,-25.2,3.7,26.9
2019,AXON,Indu,0.668,0.365,0.526,0.887,121.0,33.5,26.4
2019,AZZ,Indu,0.316,0.621,0.685,0.427,-9.3,3.8,27.5
2019,BALY,Cons,0.130,0.196,0.700,0.437,3.4,-14.1,17.7
2019,BBSI,Indu,0.810,0.141,0.232,0.160,2.0,7.9,23.3
2019,BC,Cons,0.284,0.177,0.472,0.953,-16.4,25.1,30.3
2019,BCC,Basi,0.179,0.326,0.107,0.413,-33.1,45.4,35.7
2019,BCPC,Basi,0.062,0.178,0.467,0.798,18.1,26.3,33.1
2019,BJRI,Cons,0.285,0.074,0.349,0.426,34.3,-17.1,22.9
2019,BLBD,Cons,0.160,0.859,0.150,0.141,-9.5,6.5,28.2
2019,BOOT,Cons,0.259,0.156,0.551,0.226,33.9,78.7,41.3
2019,BSM,Ener,0.897,0.966,0.996,0.924,0.1,-44.4,13.7
2019,BTU,Ener,0.214,0.499,0.190,0.898,-20.5,-76.9,5.8
2019,BYD,Cons,0.019,0.398,0.767,0.850,-24.8,20.5,33.2
2019,BZH,Cons,0.031,0.052,0.295,0.085,-25.8,27.4,30.0
2019,CAAP,Indu,0.561,0.466,0.315,0.444,-36.3,-77.5,-0.2
2019,CAKE,Cons,0.080,0.069,0.247,0.659,0.3,-13.4,23.1
2019,CAPL,Ener,0.051,0.425,0.205,0.171,-28.9,11.1,24.0
2019,CAR,Indu,0.788,0.102,0.288,0.693,-24.5,40.5,37.4
2019,CARG,Cons,0.000,0.548,0.765,0.991,32.2,-19.4,21.0
2019,CASY,Cons,0.218,0.277,0.214,0.990,16.6,31.9,21.1
2019,CBRL,Cons,0.133,0.051,0.350,0.913,1.3,1.2,21.8
2019,CBT,Basi,0.294,0.041,0.533,0.797,-25.1,-17.1,18.7
2019,CBZ,Indu,0.776,0.045,0.257,0.409,12.2,41.3,39.3
2019,CCJ,Ener,0.863,0.534,0.513,0.994,44.7,-29.9,18.8
2019,CCS,Cons,0.172,0.767,0.622,0.252,-18.4,33.9,35.2
2019,CDE,Basi,0.896,0.612,0.200,0.420,-29.5,13.2,30.1
2019,CECO,Indu,0.295,0.601,0.663,0.162,15.2,-60.1,7.3
2019,CHDN,Cons,0.914,0.663,0.594,0.918,12.2,55.7,30.2
2019,CHH,Cons,0.716,0.253,0.546,0.967,3.1,29.8,34.7
2019,CLF,Basi,0.873,0.795,0.723,0.892,49.9,-35.8,18.5
2019,CLH,Indu,0.299,0.077,0.476,0.908,36.3,19.5,23.2
2019,CMC,Basi,0.418,0.673,0.259,0.617,-33.7,37.8,36.1
2019,CMCO,Indu,0.478,0.560,0.276,0.305,-4.9,-2.7,23.7
2019,CMP,Basi,0.688,0.643,0.481,0.597,-24.0,11.9,29.7
2019,CMRE,Indu,0.691,0.226,0.724,0.067,-21.9,67.2,42.9
2019,CNR,Ener,0.567,0.516,0.598,0.345,7.5,-72.2,7.6
2019,CNX,Ener,0.977,0.873,0.939,0.720,-11.3,-45.1,13.3
2019,CODI,Indu,0.254,0.400,0.671,0.353,-4.4,23.4,23.9
2019,CPA,Indu,0.791,0.262,0.063,0.923,-28.5,12.9,29.7
2019,CPAC,Basi,0.351,0.283,0.508,0.312,-15.7,-8.4,24.1
2019,CPS,Cons,0.450,0.133,0.087,0.485,-36.2,-72.3,7.1
2019,CRAI,Indu,0.322,0.087,0.465,0.081,8.8,-4.7,19.1
2019,CRC,Ener,0.962,0.711,0.906,0.404,8.5,-69.0,6.0
2019,CRI,Cons,0.140,0.108,0.506,0.973,-14.5,10.7,27.3
2019,CRK,Ener,0.955,0.830,0.983,0.248,-4.1,-13.6,17.6
2019,CROX,Cons,0.622,0.156,0.206,0.595,109.8,31.9,26.4
2019,CRS,Basi,0.149,0.237,0.540,0.691,-6.2,-7.4,22.4
2019,CSW,Indu,0.604,0.421,0.547,0.296,28.7,42.2,32.8
2019,CVCO,Cons,0.302,0.233,0.366,0.533,8.7,35.2,31.9
2019,CVI,Ener,0.522,0.659,0.498,0.874,35.1,-22.7,20.6
2019,CVNA,Cons,0.181,0.408,0.952,0.566,123.5,148.9,48.3
2019,CYD,Indu,0.020,0.563,0.162,0.229,-24.4,-24.1,14.6
2019,CYRX,Indu,0.552,0.456,0.652,0.010,7.7,68.3,36.1
2019,CZR,Cons,0.724,0.886,0.873,0.897,47.7,17.1,22.7
2019,DCH,Cons,0.389,0.853,0.059,0.618,10.6,-39.3,16.1
2019,DCO,Indu,0.145,0.260,0.464,0.123,50.8,-1.7,26.5
2019,DDS,Cons,0.622,0.099,0.215,0.589,-19.8,-13.1,18.8
2019,DECK,Cons,0.659,0.325,0.691,0.903,47.2,37.5,33.3
2019,DHT,Indu,0.959,0.733,0.896,0.166,17.9,41.2,35.3
2019,DK,Ener,0.477,0.934,0.234,0.790,2.4,-23.5,17.0
2019,DKL,Ener,0.424,0.330,0.556,0.256,-2.0,-3.7,21.4
2019,DKS,Cons,0.143,0.221,0.175,0.857,5.3,-0.4,9.2
2019,DMLP,Ener,0.773,0.844,0.932,0.175,15.7,-17.4,16.5
2019,DQ,Ener,0.928,0.907,0.179,0.100,-31.5,68.8,22.4
2019,DXPE,Indu,0.015,0.445,0.535,0.170,-3.2,-13.1,16.5
2019,DY,Indu,0.495,0.399,0.374,0.492,-60.3,-1.4,19.1
2019,EBF,Indu,0.193,0.216,0.577,0.135,-2.4,-13.7,11.0
2019,ECVT,Basi,0.352,0.193,0.499,0.684,17.2,-9.3,25.0
2019,EFXT,Ener,0.277,0.778,0.141,0.455,23.4,-42.7,15.8
2019,EGO,Basi,0.936,0.848,0.005,0.226,-17.3,76.1,48.6
2019,EMBJ,Indu,0.925,0.941,0.943,0.886,-23.6,-67.2,1.2
2019,ENPH,Ener,0.831,0.551,0.499,0.335,190.0,407.9,131.9
2019,ENR,Indu,0.369,0.071,0.496,0.796,-19.0,6.8,26.5
2019,ENS,Indu,0.129,0.126,0.319,0.907,33.4,-12.8,21.8
2019,EPAC,Indu,0.203,0.149,0.236,0.531,6.0,-27.7,-2.4
2019,EQT,Ener,0.603,0.608,0.041,0.975,-37.3,-72.8,5.7
2019,ERO,Basi,0.968,0.979,0.997,0.424,89.1,-36.3,6.1
2019,ESI,Basi,0.141,0.762,0.037,0.848,4.6,-5.2,18.6
2019,EXP,Basi,0.327,0.389,0.381,0.858,-36.7,30.9,35.8
2019,FCN,Indu,0.329,0.290,0.421,0.800,59.7,57.3,33.9
2019,FET,Ener,0.667,0.642,0.011,0.135,-65.5,-78.5,5.9
2019,FIX,Indu,0.065,0.362,0.667,0.627,23.7,-11.2,18.0
2019,FND,Cons,0.007,0.296,0.428,0.911,-15.3,43.1,39.5
2019,FOXF,Cons,0.115,0.382,0.754,0.706,58.2,3.8,20.5
2019,FRO,Indu,0.891,0.652,0.787,0.407,65.9,14.0,22.8
2019,FSM,Basi,0.845,0.734,0.106,0.168,-21.9,-17.2,11.0
2019,FSS,Indu,0.131,0.535,0.554,0.529,14.9,25.2,25.0
2019,FTAI,Indu,0.609,0.775,0.971,0.440,-1.0,17.0,23.2
2019,FUL,Basi,0.183,0.566,0.517,0.683,-21.2,13.1,30.9
2019,FUN,Cons,0.228,0.434,0.561,0.802,-22.9,4.0,28.2
2019,FWRD,Indu,0.110,0.170,0.575,0.573,-1.0,13.9,29.9
2019,GBX,Indu,0.597,0.683,0.340,0.472,-22.8,-20.0,20.3
