yr,ticker,mom,ret,qqq,fdate,roce,capexdep,dio,evsales,evebitda,ndebitda,curratio,fcfy,iq,ccc,pos_roce,pos_capexdep,pos_dio,pos_evsales,pos_fcfy,capexdep_ma8,ev_mid_ebitda,nd_mid_ebitda,d_roce,d_dio,d_capexdep
2016,WLFC,-3.1,31.8,26.0,2015-09-30,0.00327887,3.36532,89.2294,21.2143,38.7912,26.6854,4.02404,-0.0530275,14.4482,115.059,0.717112,0.56646,0.0145402,0,0.533554,2.37387,59.1905,40.7186,0.00156442,26.3315,1.63228
2016,WOR,39.6,38.8,24.8,2015-08-31,0.0199913,1.79557,53.403,2.10358,27.2596,9.99938,1.88688,0.0983413,4.0016,60.3349,0.605833,1,0.316285,0.443688,0.891964,1.15097,24.4561,8.97101,-0.0104481,-4.01302,0.623428
2016,WSO,5.4,28.3,31.6,2015-09-30,0.0692433,1.23986,75.9398,3.78925,38.619,2.42046,3.97084,0.0401691,2.32952,94.6742,0.920957,0.370478,0.120331,0.469277,0.841462,1.23675,64.365,4.03411,0.00196576,-0.420653,0.487137
2017,BCC,86.8,69.6,38.2,2016-09-30,0.0269758,1.0189,44.0245,1.34581,28.2919,8.87188,2.06434,0.0475831,6.7364,42.8561,0.537559,0.311791,0.781396,0.662018,0.957462,1.32304,37.4872,11.7554,-0.0134874,1.39027,-0.702619
2017,CBRL,8.7,8.3,22.7,2016-10-28,0.066119,1.28616,36.4548,5.00787,36.929,2.85519,0.994241,0.00259956,0.722531,15.672,0.973838,0.34821,0.314258,0.857165,0.260808,1.368,48.7667,3.77044,0.00809163,0.587324,0.373386
2017,CDE,380.8,-31.8,15.1,2016-09-30,0.04415,0.923063,131.199,11.8261,36.8079,3.16506,4.1297,0.0116451,0.687379,124.827,0.795874,1,0.403084,1,0.58602,0.56027,84.6319,7.27739,0.0264486,11.2679,0.250865
2017,CHH,16.7,39.2,30.1,2016-09-30,0.133754,2.23443,0,11.8978,37.7487,7.83715,1.43882,0.0213571,1.27295,7.7943,0.361313,0.187156,0.128978,0.00296806,0.58555,2.41846,57.9896,12.0394,-0.00772765,0,-0.100193
2017,CLH,34.8,-11.2,19.9,2016-09-30,0.00529444,0.719275,32.4363,5.69301,38.9635,13.0868,1.94758,0.00217894,-5.73145,59.2819,0.386336,0.0713283,0.727346,0.437679,0.459192,0.895056,40.4426,13.5836,-0.0262938,11.1285,-0.256674
2017,CRAI,116.9,16.7,22.4,2016-10-01,0.0230978,2.68471,0,2.35329,27.1529,-3.55706,1.78299,0.0746459,6.75595,87.8649,0.986314,0.662998,1,0.340062,0.644021,2.23659,73.4338,-9.61992,0.00351278,0,-0.025796
2017,CW,50.8,30.5,28.4,2016-09-30,0.0303143,0.443581,111.487,8.97876,45.3095,5.12289,2.79322,0.0248094,2.40749,156.353,0.595677,0.233953,0.745209,1,0.59673,0.369061,50.813,5.74515,0.00534976,3.86876,0.115779
2017,DCH,42.4,-23.0,17.8,2016-09-30,0.0368524,1.06212,23.9143,2.27215,14.9923,6.35976,1.85317,0.0413716,1.7423,30.7771,0.857593,0.230674,0,0.124663,0.87584,1.00079,20.1758,8.55858,0.0016596,-1.86959,0.233204
2017,DECK,13.9,54.3,40.2,2016-09-30,0.052616,0.8949,193.02,4.34268,31.3664,2.97782,1.96942,-0.134406,-6.23834,184.243,0.449226,0.31924,0.350102,0.228483,0.0923198,1.54646,36.4388,3.45937,-0.0022457,-3.32185,-0.452493
2017,EBF,-10.3,19.9,19.8,2016-08-31,0.0369071,0.156869,39.5656,4.09974,26.3867,-3.89539,6.02729,0.0315204,2.06825,60.1511,0.985085,0.0676919,0.132803,0.896003,0.561068,0.222873,38.4171,-5.6714,-0.00358607,-40.3884,-0.140571
2017,EFXT,63.7,-21.5,16.2,2016-09-30,0.0113818,0.0603754,110.395,7.06147,38.8674,6.87869,2.09412,0.015239,1.05288,90.0775,0.325745,0,0.863733,1,0.609406,1.38363,40.7734,7.21602,-0.00507549,27.786,-1.73425
2017,EGO,15.0,-71.5,6.4,2016-09-30,0.00654399,5.06157,161.822,26.266,61.3198,4.7551,4.67401,-0.00912475,3.28997,52.0499,0.909428,0.949144,0.965117,0.545138,0.6558,2.73682,,,0.00514113,53.3333,2.95644
2017,ENS,62.0,-15.1,18.7,2016-10-02,0.0347935,0.989156,80.2976,5.49537,40.9722,2.34087,2.98442,0.0110864,1.08233,106.995,0.697193,0.361506,0.869359,0.889893,0.225277,1.00896,43.8313,2.50421,0.00201585,5.12566,0.0163402
2017,FCN,17.4,7.3,22.7,2016-09-30,0.0177492,0.894447,0,4.75471,41.2903,4.86014,2.36388,0.0326892,3.27057,89.4145,0.719085,0.517116,0,0.448186,0.749612,0.691299,46.0783,5.42371,-0.00559551,0,0.205028
2017,FTK,77.3,-47.6,12.2,2016-09-30,-0.0138582,0.804507,137.825,11.7591,1875.32,84.6061,2.21377,-0.000504042,-0.888201,177.015,0.4684,0.300017,0.74294,0.489912,0.567543,1.17595,64.4242,2.90653,-0.0220629,3.85887,0.295256
2017,GRC,39.2,-17.1,15.0,2016-09-30,0.0296789,0.80115,97.6638,6.49572,43.3804,-4.65572,3.93722,0.0236698,2.68774,150.812,0.249469,0.112524,0.284539,0.231135,0.669495,0.633544,43.0942,-4.625,0.00214659,5.58057,0.136139
2017,IOSP,46.3,-5.1,18.1,2016-09-30,0.0213728,0.489583,115.297,6.99971,50.1199,-0.682927,3.01384,0.0172149,2.61404,130.07,0,0.1004,1,1,0.539721,0.630602,42.6331,-0.580913,-0.0288649,23.6486,-0.296131
2017,JBTM,55.9,28.9,22.4,2016-09-30,0.0517362,0.43956,50.5127,6.67011,60.4111,6.67617,1.20973,0.0107031,1.27184,70.0127,0.813582,0,0.248833,0.893648,0.421068,1.14953,97.8133,10.8096,0.00550486,-12.364,-0.533042
2017,KAI,55.1,57.5,31.6,2016-10-01,0.0273695,0.533121,91.899,5.36485,35.3411,-0.122237,8.17679,0.0240911,1.69653,112.649,0.339109,0.327318,0.313596,0.753179,0.647891,0.548994,42.5636,-0.147219,-0.00467853,-34.0387,-0.0152534
2017,KFY,9.8,37.7,30.4,2016-10-31,0.0293746,1.46724,0,2.82002,20.0717,0.271355,1.95754,0.0261296,1.52647,5.18449,0.869088,0.928502,,0.214305,0.729736,0.896129,41.8464,0.565733,0.0014142,0,0.748577
2017,LNN,22.6,1.8,16.0,2016-08-31,0.0291381,0.346229,72.3768,5.91847,48.2396,0.976817,3.3245,0.0147933,1.64229,95.7237,0.36352,0,0.728504,0.679577,0.703335,0.804439,38.1392,0.772291,0.0228642,-2.49077,-0.59561
2017,MLKN,2.4,28.2,28.3,2016-09-03,0.0638804,1.58993,35.6972,3.88024,32.7604,2.38082,1.26586,0.0037606,0.827397,24.4791,0.977664,0.592425,0.920785,0.711576,0.375196,1.56281,53.3221,3.87511,-0.00166023,0.352999,0.378249
2017,MRCY,79.1,56.7,41.7,2016-09-30,0.00561873,0.826503,109.115,12.1832,77.0618,8.14982,4.12928,0.00443286,2.69259,161.144,0.523021,0.871489,0.746083,0.987084,0.673125,0.539833,158.026,16.7123,-0.00311179,8.08029,0.260917
2017,MTZ,155.2,42.4,33.8,2016-09-30,0.0477369,0.590748,7.12932,2.14368,22.5141,6.66976,1.50942,0.0307137,1.74518,47.4846,0.92381,0.255932,0.233292,0.160002,0.513626,0.573861,41.6943,12.3518,0.0375924,-1.24529,0.0614323
2017,NX,-1.0,-8.1,19.5,2016-10-31,0.0120156,0.844476,40.3371,3.20037,39.9739,12.2314,1.78714,0.0470788,6.87903,47.6888,0.676042,0.569754,0.341453,0.427194,0.957167,0.778476,61.383,18.7823,-0.0226549,1.38435,0.0893491
2017,PATK,97.6,19.4,24.5,2016-09-25,0.0460186,0.731098,40.9338,2.94256,33.5489,10.4498,2.04494,0.0448853,2.69896,42.8519,0.0839619,0.165493,0.58282,1,0.469901,0.556317,63.5929,19.8078,0.00280548,-7.22087,0.385681
2017,PKE,20.5,11.3,27.3,2016-08-28,0.00705408,0.0642424,48.4517,10.2091,100.595,-10.1519,17.6653,0.00106861,0.202928,84.9896,0,0.0288393,0.767185,0.377096,0.370489,0.101051,47.7263,-4.81647,-0.0104422,2.61324,0.00471861
