yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2016,URBN,Cons,0.231,0.080,0.439,0.879,-28.7,-8.8,17.9
2016,USAC,Ener,0.534,0.631,0.007,0.095,-59.2,135.4,56.7
2016,USLM,Basi,0.669,0.557,0.256,0.010,-22.3,35.7,25.7
2016,VAC,Cons,0.241,0.178,0.533,0.674,-18.9,46.4,30.2
2016,VET,Ener,0.929,0.776,0.065,0.852,-38.9,44.9,30.9
2016,VMI,Indu,0.473,0.250,0.128,0.788,-11.7,29.6,27.3
2016,VNOM,Ener,0.873,0.726,0.511,0.445,-26.2,27.5,27.7
2016,VSEC,Indu,0.107,0.732,0.890,0.026,-26.5,37.1,28.1
2016,W,Cons,0.007,0.592,0.927,0.922,54.9,-7.8,19.0
2016,WCC,Indu,0.012,0.213,0.254,0.649,-43.4,95.7,36.6
2016,WEN,Cons,0.691,0.286,0.528,0.811,-14.1,47.7,37.7
2016,WFG,Basi,0.662,0.511,0.186,0.766,-50.4,39.2,35.3
2016,WGO,Cons,0.028,0.641,0.309,0.216,4.5,30.5,22.7
2016,WING,Cons,0.323,0.164,0.766,0.310,-17.8,7.3,21.1
2016,WLFC,Indu,0.752,0.515,0.705,0.140,-3.1,31.8,26.0
2016,WMS,Indu,0.781,0.230,0.595,0.484,38.5,1.3,11.6
2016,WNC,Indu,0.349,0.240,0.459,0.294,-15.7,64.2,29.8
2016,WOR,Indu,0.186,0.650,0.143,0.552,39.6,38.8,24.8
2016,WSO,Indu,0.013,0.006,0.401,0.963,5.4,28.3,31.6
2016,WWW,Cons,0.401,0.162,0.224,0.605,-40.6,43.5,31.8
2016,ZWS,Indu,0.230,0.290,0.297,0.319,-39.9,43.8,25.9
2018,AAON,Indu,0.221,0.280,0.587,0.494,21.0,8.0,3.4
2018,ABG,Cons,0.015,0.027,0.183,0.510,2.3,7.0,5.5
2018,AGI,Basi,0.761,0.888,0.618,0.574,-40.2,-2.8,4.2
2018,AGX,Indu,0.728,0.803,0.076,0.233,-33.3,17.2,15.4
2018,ALGT,Indu,0.796,0.106,0.418,0.740,-7.4,-21.5,-3.8
2018,ALNT,Indu,0.171,0.316,0.531,0.092,36.2,29.6,3.0
2018,AMRC,Indu,0.098,0.349,0.558,0.095,62.3,81.3,6.2
2018,ARCB,Indu,0.192,0.068,0.193,0.354,15.8,12.3,-5.4
2018,ARCO,Cons,0.449,0.461,0.467,0.654,27.0,-22.5,5.3
2018,ARLP,Ener,0.863,0.500,0.223,0.790,-13.7,-11.0,-2.7
2018,AROC,Ener,0.634,0.838,0.708,0.207,-34.5,6.5,4.4
2018,ATI,Indu,0.653,0.619,0.489,0.878,33.6,-14.4,-2.2
2018,ATRO,Indu,0.532,0.362,0.205,0.377,25.0,-6.6,1.0
2018,AVAV,Indu,0.943,0.789,0.429,0.453,93.2,52.3,5.1
2018,AVNT,Basi,0.184,0.090,0.218,0.889,26.4,-26.3,-3.5
2018,AXON,Indu,0.704,0.438,0.490,0.518,6.2,113.0,6.4
2018,AZZ,Indu,0.474,0.441,0.098,0.392,-33.8,15.1,9.5
2018,BBSI,Indu,0.801,0.037,0.353,0.167,18.9,2.1,3.1
2018,BCC,Basi,0.149,0.130,0.437,0.568,62.2,-31.4,1.2
2018,BCPC,Basi,0.128,0.224,0.579,0.722,-13.8,11.6,3.4
2018,BJRI,Cons,0.423,0.144,0.165,0.302,8.6,32.4,5.7
2018,BLBD,Cons,0.093,0.818,0.358,0.149,33.0,-9.5,5.7
2018,BOOT,Cons,0.340,0.591,0.492,0.114,61.6,33.0,0.1
2018,BSM,Ener,0.938,0.972,0.929,0.898,2.7,-0.2,1.4
2018,BTU,Ener,0.864,0.713,0.515,0.955,30.0,-11.1,5.6
2018,BVN,Basi,0.684,0.617,0.592,0.927,26.4,8.8,3.2
2018,BYD,Cons,0.061,0.199,0.439,0.960,82.0,-24.5,3.1
2018,BZH,Cons,0.031,0.368,0.282,0.174,32.5,-26.6,2.3
2018,CAKE,Cons,0.069,0.212,0.134,0.680,-23.1,0.6,4.4
2018,CAPL,Ener,0.116,0.642,0.297,0.303,-9.1,-28.9,1.0
2018,CAR,Indu,0.993,0.080,0.334,0.850,-4.2,-24.1,3.3
2018,CASY,Cons,0.232,0.338,0.392,0.952,-1.4,14.8,1.5
2018,CBRL,Cons,0.130,0.005,0.285,0.921,0.9,4.7,5.0
2018,CBT,Basi,0.337,0.538,0.597,0.933,14.1,-25.2,2.3
2018,CCJ,Ener,0.854,0.474,0.079,0.863,-21.3,48.8,10.7
2018,CCS,Cons,0.205,0.670,0.909,0.308,25.8,-19.2,5.1
2018,CDE,Basi,0.876,0.537,0.573,0.532,-34.5,-30.0,4.9
2018,CECO,Indu,0.460,0.674,0.028,0.116,69.7,16.7,2.5
2018,CHDN,Cons,0.865,0.552,0.026,0.936,71.8,13.5,4.2
2018,CHH,Cons,0.426,0.305,0.677,0.976,35.2,4.9,3.6
2018,CLF,Basi,0.756,0.815,0.118,0.715,-30.6,38.2,-0.1
2018,CLH,Indu,0.408,0.515,0.285,0.808,-11.4,20.2,4.5
2018,CLMT,Basi,0.485,0.648,0.115,0.186,105.9,-63.7,0.8
2018,CMC,Basi,0.456,0.557,0.566,0.810,16.8,-29.9,-1.7
2018,CMCO,Indu,0.482,0.610,0.731,0.324,39.2,-6.9,1.9
2018,CMP,Basi,0.612,0.805,0.438,0.705,-14.2,-25.1,3.9
2018,CMRE,Indu,0.626,0.166,0.237,0.121,4.3,-21.9,-3.7
2018,CNR,Ener,0.687,0.751,0.175,0.340,44.2,3.6,0.0
2018,CNX,Ener,0.959,0.837,0.023,0.838,-19.2,-1.1,-1.8
2018,CODI,Indu,0.365,0.746,0.329,0.384,-0.6,-4.6,3.6
2018,CPAC,Basi,0.410,0.264,0.334,0.392,27.9,-18.0,4.2
2018,CPS,Cons,0.062,0.028,0.345,0.681,8.1,-36.4,2.0
2018,CRAI,Indu,0.159,0.188,0.451,0.047,24.1,-3.8,4.4
2018,CRC,Ener,0.935,0.827,0.707,0.328,14.0,5.8,2.0
2018,CROX,Cons,0.694,0.240,0.088,0.318,77.4,133.0,8.6
2018,CRS,Basi,0.588,0.572,0.473,0.718,15.5,-10.1,-1.2
2018,CSW,Indu,0.647,0.432,0.171,0.222,12.5,24.3,11.8
2018,CTRN,Cons,0.040,0.174,0.408,0.041,40.4,-22.7,2.5
2018,CVCO,Cons,0.371,0.295,0.425,0.492,52.5,9.2,3.4
2018,CZR,Cons,0.638,0.862,0.951,0.734,81.1,47.6,7.6
2018,DCH,Cons,0.152,0.864,0.924,0.596,-25.7,-3.4,3.5
2018,DCO,Indu,0.039,0.435,0.128,0.013,-7.5,49.4,5.5
2018,DDS,Cons,0.644,0.118,0.301,0.715,54.8,-20.9,2.1
2018,DECK,Cons,0.690,0.451,0.590,0.794,57.0,45.7,-2.0
2018,DHT,Indu,0.973,0.665,0.283,0.115,-26.2,19.1,6.1
2018,DKL,Ener,0.467,0.767,0.663,0.277,-0.6,-3.6,0.9
2018,DKS,Cons,0.143,0.011,0.324,0.865,-31.6,18.3,2.1
2018,DMLP,Ener,0.858,0.885,0.970,0.126,-4.3,14.9,2.5
2018,DQ,Ener,0.804,0.910,0.977,0.164,105.3,-30.3,3.4
2018,DXPE,Indu,0.024,0.579,0.474,0.188,-13.5,-1.7,3.4
2018,DY,Indu,0.652,0.608,0.107,0.875,13.0,-43.2,2.1
2018,EBF,Indu,0.302,0.703,0.251,0.138,19.6,0.2,15.5
2018,EFXT,Ener,0.620,0.889,0.848,0.365,-21.5,23.4,5.3
2018,EGO,Basi,0.836,0.518,0.029,0.309,-71.2,-16.4,2.6
2018,EMBJ,Indu,0.192,0.825,0.012,0.980,6.1,-22.9,3.1
2018,ENR,Indu,0.553,0.219,0.524,0.890,11.7,-18.0,0.1
2018,ENS,Indu,0.146,0.229,0.551,0.795,-14.6,33.3,8.4
2018,EPAC,Indu,0.125,0.270,0.252,0.496,-15.4,12.7,8.1
2018,ESI,Basi,0.169,0.694,0.220,0.832,-18.4,10.0,3.4
2018,ETSY,Cons,0.162,0.334,0.667,0.763,73.5,169.5,7.2
2018,FCN,Indu,0.375,0.161,0.312,0.606,16.8,45.0,7.3
2018,FET,Ener,0.291,0.904,0.831,0.536,-42.8,-62.2,3.8
2018,FIVE,Cons,0.699,0.168,0.785,0.912,76.1,74.6,11.8
2018,FIX,Indu,0.172,0.225,0.475,0.555,27.9,23.0,5.3
2018,FND,Cons,0.042,0.678,0.768,0.977,36.3,-16.8,3.8
2018,FOXF,Cons,0.114,0.370,0.460,0.535,42.4,62.6,4.9
2018,FRO,Indu,0.966,0.958,0.004,0.225,-45.0,62.8,6.0
2018,FSM,Basi,0.710,0.745,0.946,0.271,1.5,-22.5,1.8
2018,FSS,Indu,0.196,0.810,0.751,0.470,43.8,7.2,3.9
2018,FTAI,Indu,0.982,0.711,0.758,0.404,4.9,-0.4,3.7
2018,FTK,Ener,0.541,0.511,0.194,0.008,-47.0,-43.3,3.0
2018,FUL,Basi,0.334,0.247,0.484,0.809,9.2,-21.5,-3.5
2018,FUN,Cons,0.287,0.509,0.554,0.917,2.1,-21.8,3.8
2018,FWRD,Indu,0.085,0.259,0.510,0.603,27.3,-0.3,6.0
2018,GBX,Indu,0.500,0.534,0.232,0.570,8.4,-16.3,-1.3
2018,GEL,Ener,0.547,0.812,0.899,0.759,-40.6,6.1,4.1
2018,GEO,Indu,0.052,0.320,0.290,0.730,-37.0,17.5,5.7
2018,GIII,Cons,0.168,0.302,0.176,0.565,67.6,6.5,10.1
2018,GLP,Ener,0.021,0.698,0.178,0.152,-15.9,17.5,2.5
2018,GME,Cons,0.546,0.331,0.295,0.531,-40.9,-26.8,10.0
2018,GNRC,Indu,0.322,0.443,0.655,0.796,13.1,13.6,7.5
2018,GOLF,Cons,0.216,0.156,0.325,0.576,30.2,11.1,3.0
2018,GOOS,Cons,0.918,0.928,0.877,0.885,97.7,86.2,19.1
2018,GPK,Cons,0.290,0.010,0.320,0.991,21.1,-20.7,0.4
2018,GPRE,Basi,0.480,0.396,0.137,0.321,-29.9,-22.0,3.9
2018,GPRK,Ener,0.971,0.897,0.931,0.193,61.1,93.4,5.2
2018,GRBK,Cons,0.241,0.497,0.553,0.148,15.4,-12.8,0.2
2018,GRC,Indu,0.382,0.195,0.306,0.255,-13.0,19.5,8.6
2018,GSM,Basi,0.768,0.516,0.499,0.777,55.0,-86.5,0.2
2018,HBM,Basi,0.835,0.842,0.829,0.669,-1.8,-26.6,3.0
2018,HESM,Ener,0.274,0.729,0.786,0.435,-20.6,0.5,2.2
2018,HGV,Cons,0.329,0.069,0.550,0.957,39.6,-24.9,2.8
2018,HL,Basi,0.714,0.852,0.298,0.550,-35.6,-25.1,2.9
2018,HLIO,Indu,0.628,0.885,0.904,0.549,50.1,-32.8,1.0
2018,HLX,Ener,0.813,0.806,0.607,0.357,-24.1,14.1,4.4
2018,HNI,Cons,0.269,0.052,0.189,0.546,-24.3,18.5,13.3
2018,HTLD,Indu,0.688,0.616,0.503,0.577,-1.7,-0.8,3.8
2018,HUBG,Indu,0.142,0.308,0.468,0.534,1.7,0.5,10.1
2018,HURN,Indu,0.567,0.282,0.085,0.334,-8.6,33.0,4.0
2018,HWKN,Basi,0.402,0.598,0.238,0.032,-34.0,31.9,13.6
2018,IAG,Basi,0.635,0.540,0.403,0.782,32.9,-35.3,2.8
2018,ICFI,Indu,0.115,0.084,0.379,0.415,10.4,30.5,3.9
2018,IESC,Indu,0.197,0.436,0.182,0.039,-8.3,-1.2,4.2
2018,IIIN,Indu,0.723,0.297,0.257,0.195,-7.5,-22.6,-1.7
2018,IOSP,Basi,0.674,0.828,0.837,0.569,-4.3,10.3,7.9
2018,JBTM,Indu,0.104,0.206,0.577,0.870,22.9,-15.0,11.4
2018,KAI,Indu,0.399,0.676,0.839,0.426,57.9,-10.4,2.7
2018,KBH,Cons,0.252,0.241,0.548,0.868,106.9,-38.5,-1.0
2018,KEX,Indu,0.531,0.779,0.817,0.966,16.2,-4.7,-2.1
2018,KFRC,Indu,0.099,0.029,0.260,0.213,13.1,38.2,7.1
2018,KFY,Indu,0.112,0.635,0.557,0.723,40.5,8.3,3.1
2018,KOS,Ener,0.869,0.994,0.377,0.713,1.3,-4.8,1.4
2018,KRNT,Indu,0.586,0.568,0.093,0.104,-21.1,58.3,8.2
2018,KRO,Basi,0.879,0.577,0.844,0.791,71.2,-38.7,-1.0
2018,KTOS,Indu,0.686,0.399,0.179,0.464,37.6,42.7,5.3
2018,KWR,Basi,0.226,0.173,0.399,0.622,8.2,47.3,5.4
2018,LAD,Cons,0.005,0.124,0.465,0.802,7.0,-22.6,3.7
2018,LCII,Cons,0.383,0.276,0.736,0.798,-2.2,-29.1,7.1
2018,LGIH,Cons,0.137,0.715,0.915,0.554,92.0,-2.4,2.9
2018,LIND,Cons,0.785,0.285,0.229,0.069,1.7,47.7,5.4
2018,LNN,Indu,0.389,0.330,0.259,0.370,4.1,2.9,13.9
2018,LPX,Basi,0.784,0.262,0.796,0.962,45.0,-20.3,5.2
2018,LZB,Cons,0.043,0.129,0.325,0.500,-1.9,8.7,4.2
2018,MATV,Basi,0.297,0.344,0.563,0.468,-6.8,-16.0,3.6
2018,MATX,Indu,0.476,0.254,0.164,0.529,-5.7,4.1,4.2
2018,MCFT,Cons,0.275,0.633,0.869,0.073,51.1,5.0,10.5
2018,MCRI,Cons,0.377,0.050,0.346,0.310,84.1,-1.5,4.0
2018,MGRC,Indu,0.385,0.179,0.678,0.448,27.4,11.0,3.3
2018,MHO,Cons,0.229,0.246,0.536,0.379,31.4,-19.8,0.7
2018,MLI,Indu,0.233,0.263,0.342,0.564,-32.3,-5.2,4.0
2018,MLKN,Cons,0.161,0.151,0.371,0.694,27.6,-3.8,6.5
2018,MMYT,Cons,0.900,0.637,0.289,0.853,-1.8,-25.6,4.0
2018,MOD,Indu,0.166,0.770,0.778,0.436,69.9,-37.5,-1.1
2018,MOV,Cons,0.477,0.363,0.481,0.331,53.6,-15.0,8.5
2018,MRCY,Indu,0.242,0.654,0.575,0.704,56.0,0.0,-3.9
2018,MTH,Cons,0.086,0.377,0.369,0.653,44.4,-19.4,-3.2
2018,MTRN,Basi,0.082,0.576,0.656,0.394,44.8,-8.7,2.8
2018,MTX,Basi,0.089,0.269,0.458,0.778,-6.2,-23.8,-1.1
2018,MTZ,Indu,0.511,0.602,0.484,0.951,38.9,-16.7,2.5
2018,MUSA,Cons,0.151,0.489,0.300,0.823,35.0,-5.4,-4.6
2018,MUX,Basi,0.961,0.906,0.907,0.256,-38.4,-10.7,3.9
2018,MWA,Indu,0.826,0.609,0.395,0.617,-13.7,-15.3,-0.3
2018,MYE,Cons,0.369,0.273,0.266,0.208,52.6,-15.8,2.4
2018,MYRG,Indu,0.349,0.541,0.299,0.177,-7.0,-5.6,3.0
2018,NBR,Ener,0.679,0.819,0.811,0.623,-56.9,-53.3,1.4
2018,NMM,Indu,0.869,0.580,0.776,0.006,2.0,-51.4,2.2
2018,NPK,Indu,0.838,0.782,0.897,0.235,1.7,12.1,3.6
2018,NPO,Indu,0.129,0.470,0.635,0.608,19.9,-17.7,5.4
2018,NRP,Ener,0.692,0.618,0.883,0.049,-21.5,31.9,6.9
2018,NVGS,Indu,0.840,0.242,0.354,0.205,2.7,-2.7,6.4
2018,NX,Basi,0.386,0.761,0.129,0.198,-5.7,-1.4,3.7
2018,OII,Ener,0.613,0.383,0.119,0.619,-28.2,-19.7,2.9
2018,OIS,Ener,0.321,0.644,0.156,0.516,-29.4,-39.2,2.9
2018,OMAB,Indu,0.904,0.539,0.869,0.650,-15.0,6.6,2.4
2018,OXM,Cons,0.515,0.210,0.405,0.469,41.2,1.2,11.7
2018,P,Indu,0.034,0.718,0.733,0.986,92.2,-6.1,4.9
2018,PAAS,Basi,0.862,0.677,0.834,0.720,-18.8,-4.3,3.9
2018,PAGP,Ener,0.607,0.796,0.605,0.836,-38.2,11.8,4.8
2018,PATK,Cons,0.041,0.303,0.808,0.438,26.0,-37.4,1.9
2018,PENN,Cons,0.068,0.127,0.269,0.727,89.2,-4.7,9.6
2018,PKE,Indu,0.507,0.428,0.157,0.067,14.9,-9.3,-3.2
2018,PLNT,Cons,0.681,0.213,0.752,0.804,50.1,73.0,8.7
2018,POWL,Indu,0.700,0.298,0.052,0.030,-21.6,-3.7,4.1
2018,PRIM,Indu,0.300,0.608,0.144,0.461,-4.1,-7.9,1.7
2018,PRKS,Cons,0.967,0.364,0.348,0.454,-23.5,84.4,24.8
2018,QUAD,Indu,0.576,0.032,0.167,0.519,3.6,-47.8,2.2
2018,RBA,Indu,0.975,0.558,0.760,0.896,-3.8,12.0,2.1
2018,RBC,Indu,0.215,0.525,0.630,0.608,-0.9,5.0,4.5
2018,RES,Ener,0.915,0.982,0.946,0.992,-0.4,-49.0,-2.0
2018,REX,Basi,0.752,0.329,0.080,0.146,-3.1,1.1,9.5
2018,RGR,Indu,0.581,0.754,0.070,0.315,-6.0,24.8,5.4
2018,RIG,Ener,0.729,0.520,0.037,0.932,-36.5,-1.8,3.8
2018,RRX,Indu,0.227,0.284,0.376,0.848,-1.8,7.1,6.0
2018,RUSHA,Cons,0.023,0.574,0.455,0.495,50.2,-22.4,3.7
2018,RYAM,Basi,0.721,0.687,0.788,0.455,22.4,-28.8,2.3
2018,SAH,Cons,0.026,0.031,0.215,0.333,-22.7,-24.6,1.8
2018,SBLK,Indu,0.962,0.795,0.945,0.294,30.2,-37.6,0.1
2018,SD,Ener,0.871,0.731,0.054,0.158,-21.8,-49.4,2.8
2018,SE,Cons,0.924,0.562,0.005,0.891,-24.6,29.7,3.9
2018,SEDG,Ener,0.392,0.768,0.921,0.593,155.4,17.4,6.5
2018,SHAK,Cons,0.257,0.215,0.669,0.419,14.1,28.3,5.3
2018,SHOO,Cons,0.199,0.233,0.374,0.742,18.0,11.6,3.5
2018,SIG,Cons,0.751,0.140,0.343,0.749,-45.4,-27.7,4.4
2018,SMP,Cons,0.164,0.272,0.287,0.450,2.9,0.9,3.4
2018,SSD,Basi,0.336,0.088,0.539,0.773,29.1,8.5,6.1
2018,SSRM,Basi,0.872,0.851,0.169,0.376,-23.6,67.0,7.2
2018,STN,Indu,0.625,0.797,0.239,0.816,-3.4,-3.9,4.9
2018,STNG,Indu,0.954,0.783,0.673,0.237,-39.4,-25.7,3.6
2018,STRL,Indu,0.319,0.606,0.804,0.021,30.3,19.6,4.5
2018,SUN,Ener,0.817,0.952,0.181,0.826,8.0,0.9,4.4
2018,SWBI,Indu,0.764,0.861,0.046,0.061,-51.5,18.8,6.2
2018,SXC,Basi,0.600,0.454,0.445,0.254,12.1,-1.5,0.1
2018,SXI,Indu,0.070,0.448,0.569,0.477,2.7,-22.9,-3.4
2018,TEN,Ener,0.123,0.038,0.376,0.351,-24.1,-17.0,2.0
2018,TEX,Indu,0.420,0.636,0.307,0.906,33.7,-17.9,6.3
2018,TFII,Indu,0.398,0.724,0.504,0.677,-10.7,29.5,6.3
2018,TGLS,Basi,0.622,0.519,0.254,0.010,-16.2,-7.7,1.0
2018,THRM,Cons,0.331,0.147,0.372,0.459,-13.4,28.6,5.2
2018,TK,Ener,0.739,0.587,0.060,0.234,-19.3,-49.7,4.2
2018,TKR,Indu,0.463,0.454,0.567,0.902,3.8,-5.4,5.7
2018,TNET,Indu,0.403,0.159,0.258,0.823,54.9,17.1,1.9
2018,TPC,Indu,0.113,0.146,0.146,0.421,-20.4,-19.1,2.5
2018,TREX,Indu,0.775,0.390,0.775,0.857,57.1,39.0,5.0
2018,TRN,Indu,0.060,0.218,0.130,0.924,24.7,1.0,4.4
2018,TROX,Basi,0.782,0.593,0.124,0.729,4.6,-43.2,3.0
2018,TTEK,Indu,0.059,0.327,0.423,0.800,16.8,-2.2,-4.7
2018,TTI,Ener,0.823,0.807,0.494,0.075,-19.0,-39.1,2.2
2018,UFPI,Basi,0.049,0.410,0.366,0.692,3.9,-10.3,3.9
2018,ULH,Indu,0.793,0.408,0.485,0.201,61.8,7.1,4.6
2018,URBN,Cons,0.470,0.034,0.325,0.940,45.5,-18.3,2.8
2018,USAC,Ener,0.509,0.373,0.356,0.429,-2.6,-16.4,6.4
2018,USLM,Basi,0.428,0.190,0.390,0.078,1.0,-7.5,-1.7
2018,VAC,Cons,0.605,0.471,0.126,0.914,42.4,-29.6,2.2
2018,VET,Ener,0.921,0.708,0.742,0.926,-19.2,-18.9,4.3
2018,VMI,Indu,0.244,0.321,0.339,0.884,8.9,-12.0,3.8
2018,VNOM,Ener,0.949,0.939,0.988,0.780,31.9,34.6,5.7
2018,VSEC,Indu,0.441,0.631,0.120,0.133,14.8,-23.8,4.0
2018,VVX,Indu,0.016,0.394,0.196,0.004,10.5,2.9,5.4
2018,WCC,Indu,0.007,0.189,0.349,0.838,-9.8,-18.8,-1.1
2018,WEN,Cons,0.816,0.371,0.453,0.939,18.5,8.9,4.7
2018,WGO,Cons,0.350,0.831,0.634,0.485,41.5,-30.4,4.5
2018,WING,Cons,0.909,0.138,0.762,0.498,75.5,41.5,7.3
2018,WLFC,Indu,0.707,0.672,0.380,0.156,12.1,30.0,3.0
2018,WMS,Indu,0.571,0.762,0.383,0.493,-1.4,7.9,10.8
2018,WNC,Indu,0.415,0.453,0.500,0.520,33.7,-37.0,-2.2
2018,WOR,Indu,0.405,0.485,0.501,0.566,-15.2,-13.3,9.2
2018,WSC,Indu,0.487,0.999,0.996,0.407,37.5,-23.2,2.4
2018,WTI,Ener,0.989,0.814,0.675,0.153,48.5,26.0,4.7
2018,WWW,Cons,0.188,0.293,0.037,0.807,16.9,33.9,5.8
2018,XPO,Indu,0.906,0.955,0.384,0.947,86.1,-33.7,4.2
2018,ZWS,Indu,0.393,0.094,0.493,0.572,28.0,-11.6,-4.3
2020,AAON,Indu,0.694,0.181,0.615,0.818,38.5,35.2,49.4
2020,ABG,Cons,0.012,0.011,0.385,0.631,34.8,52.5,47.3
2020,ADT,Indu,0.241,0.063,0.476,0.983,-17.4,63.5,56.8
2020,AG,Basi,0.855,0.679,0.129,0.632,34.7,86.9,54.3
2020,AGI,Basi,0.862,0.575,0.726,0.744,33.8,15.3,30.3
2020,AGX,Indu,0.864,0.459,0.062,0.191,-27.1,45.4,55.0
2020,ALGT,Indu,0.677,0.023,0.681,0.752,29.8,15.0,37.2
2020,ALNT,Indu,0.062,0.192,0.605,0.115,-23.8,50.0,56.1
2020,AMRC,Indu,0.448,0.566,0.805,0.395,31.4,148.4,77.3
2020,AR,Ener,0.902,0.747,0.065,0.172,-80.5,436.2,161.8
2020,ARCB,Indu,0.337,0.254,0.163,0.226,-37.6,86.2,57.7
2020,ARCO,Cons,0.250,0.337,0.343,0.239,-53.3,64.2,73.8
2020,ARKO,Cons,0.490,0.597,0.455,0.957,-1.1,0.4,40.1
2020,ARLP,Ener,0.618,0.502,0.176,0.423,-52.5,-45.4,16.7
2020,AROC,Ener,0.503,0.126,0.808,0.469,-14.8,18.4,33.7
2020,ATI,Indu,0.232,0.260,0.335,0.801,-22.7,-8.0,26.5
2020,ATRO,Indu,0.625,0.644,0.098,0.179,-39.4,-18.5,26.8
2020,AVAV,Indu,0.568,0.799,0.104,0.464,-30.2,91.3,57.7
2020,AVNT,Basi,0.180,0.453,0.114,0.774,9.3,18.3,39.8
2020,AXON,Indu,0.624,0.437,0.776,0.979,28.1,109.4,76.5
2020,AZZ,Indu,0.265,0.533,0.695,0.446,7.9,5.0,32.9
2020,BAK,Basi,0.772,0.635,0.052,0.971,-61.5,64.2,46.5
2020,BALY,Cons,0.710,0.386,0.762,0.331,-13.3,128.5,57.1
2020,BBSI,Indu,0.842,0.053,0.346,0.200,5.1,-4.8,30.8
2020,BCC,Basi,0.189,0.505,0.298,0.547,42.8,28.9,42.7
2020,BCPC,Basi,0.166,0.222,0.478,0.858,16.3,11.8,34.4
2020,BE,Indu,0.638,0.932,0.018,0.230,-50.3,687.6,387.8
2020,BJRI,Cons,0.328,0.021,0.371,0.308,-15.9,25.4,36.9
2020,BLBD,Cons,0.208,0.534,0.235,0.180,5.7,9.1,32.5
2020,BOOT,Cons,0.245,0.096,0.584,0.451,80.1,38.1,41.6
2020,BSM,Ener,0.913,0.954,0.131,0.658,-45.2,-5.2,31.4
2020,BTU,Ener,0.584,0.416,0.067,0.341,-71.0,-53.3,14.1
2020,BVN,Basi,0.949,0.691,0.147,0.833,-24.6,-6.3,25.8
2020,BWMX,Cons,0.239,0.603,0.813,0.014,-7.7,361.2,160.6
2020,BYD,Cons,0.017,0.582,0.511,0.925,22.8,55.7,47.1
2020,BZH,Cons,0.075,0.249,0.287,0.161,32.0,7.6,32.6
2020,CAKE,Cons,0.009,0.183,0.520,0.587,-11.9,22.4,36.0
2020,CAPL,Ener,0.046,0.591,0.196,0.219,10.3,-9.6,28.4
2020,CAR,Indu,0.774,0.069,0.410,0.839,46.8,3.5,30.6
2020,CARG,Cons,0.019,0.308,0.705,0.914,-20.2,4.4,31.0
2020,CBRL,Cons,0.102,0.056,0.439,0.909,-2.5,-1.2,32.8
2020,CBT,Basi,0.392,0.458,0.212,0.702,-16.6,9.4,32.1
2020,CCJ,Ener,0.856,0.673,0.517,0.862,-30.6,76.7,55.3
2020,CCS,Cons,0.117,0.754,0.656,0.374,33.2,52.0,44.8
2020,CDE,Basi,0.899,0.647,0.824,0.524,12.4,43.8,42.2
2020,CLF,Basi,0.841,0.734,0.166,0.635,-39.2,135.1,64.8
2020,CLH,Indu,0.339,0.149,0.331,0.961,14.3,11.4,36.4
2020,CMC,Basi,0.428,0.454,0.496,0.758,37.4,2.0,33.1
2020,CMCO,Indu,0.051,0.309,0.266,0.330,2.6,9.5,31.5
2020,CMP,Basi,0.691,0.223,0.557,0.640,11.2,9.7,34.1
2020,CMRE,Indu,0.781,0.620,0.854,0.259,71.7,-3.3,28.6
2020,CNX,Ener,0.918,0.798,0.084,0.477,-42.3,77.3,53.8
2020,CODI,Indu,0.196,0.717,0.173,0.410,20.8,18.8,38.8
2020,CPA,Indu,0.646,0.237,0.315,0.973,13.2,-27.3,21.6
2020,CPAC,Basi,0.219,0.296,0.585,0.284,-8.6,-7.3,28.2
2020,CPS,Cons,0.549,0.332,0.108,0.033,-73.3,88.0,64.0
2020,CRAI,Indu,0.379,0.055,0.475,0.040,-10.9,32.7,44.4
2020,CRI,Cons,0.113,0.047,0.480,0.949,-3.4,-2.0,28.6
2020,CRK,Ener,0.885,0.963,0.967,0.545,-19.0,-2.7,34.7
2020,CROX,Cons,0.615,0.229,0.600,0.639,10.8,192.2,105.9
2020,CRS,Basi,0.262,0.313,0.421,0.652,-10.5,-18.7,24.7
2020,CSW,Indu,0.226,0.306,0.539,0.390,33.8,70.9,53.2
2020,CTOS,Indu,0.292,0.857,0.777,0.213,-74.7,212.3,127.7
2020,CVCO,Cons,0.131,0.303,0.608,0.634,30.4,-13.4,26.3
2020,CVI,Ener,0.502,0.616,0.188,0.771,-20.5,-33.0,19.0
2020,CYD,Indu,0.320,0.562,0.743,0.168,-22.6,19.2,44.8
2020,CYRX,Indu,0.417,0.442,0.835,0.208,63.9,242.2,111.7
2020,CZR,Cons,0.442,0.854,0.220,0.927,8.3,74.7,58.0
2020,DCH,Cons,0.342,0.778,0.051,0.356,-47.9,20.4,36.0
2020,DCO,Indu,0.195,0.022,0.553,0.152,0.8,32.1,38.9
2020,DDS,Cons,0.631,0.051,0.242,0.492,-14.2,37.3,48.0
2020,DHT,Indu,0.972,0.806,0.917,0.351,44.1,3.3,32.2
2020,DK,Ener,0.582,0.908,0.206,0.600,-28.0,1.8,33.8
2020,DKL,Ener,0.521,0.627,0.354,0.224,-11.8,54.2,51.2
